id|sentimen|clean_tweet
838|positif| malu akui kegagalan mmg janjijanji direalisasi rakyat memilih janji stop impor cabut subsidi buka lapangan kerja ekonomi persen mobil esemka hasilnya nol wajar rakyat pemimpin
850|positif| prabowo sandi gaji sumbangkan kaum duafa fakir miskin
851|netral| kaderkader partai demokrat walkout prabowo menyalahkan presidenpresiden jokowi bertanggung kesalahan kebijakan ekonomi
857|negatif| maaf baoak menargetkan tumbahtumbuh pertumbuhan ekonomi janji jokowi terwujud
859|netral| syok ekonomi tax ratio kilat prabowo keliru
864|netral| coba ulang debatnya jokowi tau pandangan prabowo pengembangan ekonomi digital esport emang dibilang prioritas engga
867|negatif| boss ngomong kuasain sori bahasa bloon bumn data pengangguran ekonomi politik pasal karet ngerti diterapin uu delik aduan uu jalan ehh bilang otoriter dongok
869|netral| tenang pemilu debat terbuka jokowi prabowo dilarang disiarkan warta ekonomi
873|positif| prabowo harta jiwa raga sandiaga gaji sedekahkan kali sejarah nkri
876|positif| mencoblos prabowo sandi pahala gaji prabowo sandi disumbangkan yatim miskin tusuk pahala mengalir
878|negatif| buka mata beli saham indosat rugi trilliuanan jmn jokowi infrastruktur bbm harga indonesia banggain wowo cerai pecat gaji karyawan sndri dbyr menghina rakyat ujungnya sumbangan raja hoax
879|positif| bangga membangkitkan usaha ekonomi kerakyatan dialog wirausaha ketum penggerak pepes okoce lokasi muding denpasar titik fjakarta
880|negatif| horang kaya mah bebas butuh gaji butuh lahan jabatan gantinya
881|positif| jokowi memerintah harga stabil terjangkau janji prabowosandi taruhan kku janji kenyataan
882|netral| jokowi pancasila harga mati
884|positif| senjata dipakai menskak mat apalg urusan pajak jokowi berusaha tetep didlm jalur gemes lihatnya
888|netral| pancasila nkri harga mati ganggu gugat
889|negatif| ekonomi digital prabowo mengerti
890|netral| pengamat pertumbuhan jokowi laksanakan pemerataan keadilan ekonomi
896|negatif| ekonomi kehidupan buruh menunggu realisasi janji tgl februari dihadapan perwakilan istana berharap
898|negatif| bajingan tengik disembah lengser jokowi dableg fokus ekonomi pertahanan indonesia mobile legend
911|negatif| jam tangan harga rb ganti talinya rb gimana jokowi
928|netral| jokowi diprediksi indonesia negara ekonomi terkuat nomor didunia diprediksi indonesia negara penebar berita hoax nomor didunia
940|netral| capres jokowi tegaskan pancasila harga mati
942|positif| sandi prabowo pembisnis gaji presiden ambil bisnis fanatik memfitnah orang percaya search google harta prabowo sandi
945|positif| prabowo sandi mengambil gajinya sumbangkan yatim duafa niat kesejahteraan rakyat semoga allah mudahkan langkah presiden wakil presiden ri berkahi allah aamiin
954|negatif| cagar alam kamojang turunkan statusnya ekonomi presiden membiarkan mempertahankan hmmm
963|netral| tenang sandiaga tanah suci prabowo lakukan warta ekonomi
969|netral| debat final pilpres analis politik ekonomi jokowi kritik kebijakannya
976|negatif| mengeluh sandiaga sampe skrg dapet cashback ovo tokped jarang gratis ongkir tlg jokowi bukti ekonomi sulit nama bobby domisili gresik malang
982|negatif| mengatasi cad membangun industri nasional murni milik entrepreneur indonesia membangun kedaulatan pangan energi ekonomi
986|netral| syamsuddin jokowi pencapaian ekonomi diukur contoh sandiaga nurjanah
993|negatif| nanya seriusan liat debat semalam presiden jokowi ngerti ekonomi presiden
1000|positif| ekonomi makro tamparan keras pelaku usaha
1001|netral| jokowi temui raja salman warta ekonomi
1003|positif| berani mengganti bidang ekonomi hukum srek cawapres mengurangi kecepatan pemerintah tetep optimis
1004|netral| jokowi membantah pembangunan infrastruktur terencana matang menurutnya pembangunan infastruktur tahap pembangunan ekonomi makro
1006|netral| pengeloalan ekonomi makro agregat produksi sektor primer pertanian pertambangan perkebunan pengelolaan ekonomi makro semudah membalikkan tangan jokowi hotel sultan jakarta minggu
1007|netral| jokowi ekonomi diperhatikan pengelolaan ekonomi mikro ekonomi makro
1011|netral| calon presiden capres nomor urut joko widodo pendapat calon presiden nomor urut prabowo pengelolaan ekonomi indonesia salah arah
1012|negatif| goblok game dimain anak pengaruhnya ekonomi langsung anak skrg suka main game menghilangkan niat kreatifitas aktifiktas ujungnya sdm periode kedepan jokowi fokus sdm
1023|netral| jokowi mantabkan ekonomi prabowo salahkan
1027|negatif| ekonomi bgmn masyarakat tumbuh aplgi merata presiden hutang meningkat rakyat indonesia membayarnya merata rakyat kartu pra kerja tka china kerjaan please muak
1032|positif| sabang merauke bhineka tunggal ika beragam indonesia nkri dijaga idiologi pancasila dirubah harga mati
1033|negatif| pilih jokowi dibegoin liat harga iya harga gaji gaji kerja ngabisin kopi pantry kantor heran
1035|netral| mahar sederhana jokowi iriana menikah desember solo mahar pernikahan jokowi iriana sederhana mahar alat salat alquran cincin kawin harga cincin kawin ribu
1042|positif| trimakasih trimakasih trimakasih prjuangan pelan alhmdllh masy ujung ind merasakan manfaat infrastruktur senang pajak bayar negara dipakai
1049|positif| dampak ekonomi langsung asian games meliputi tahap konstruksi operasional penyelenggaraan kedatangan pengunjung berkontribusi pertumbuhan pdb nilai ekonomi peningkatan output sektor penyerapan tenaga kerja peningkatan pendapatan riil jokowi hebat
1053|netral| bumn benteng ekonomi negara
1054|netral| jokowi tegaskan nkri bhineka tunggal ika harga mati
1056|netral| tenang prabowo didoain ulama warta ekonomi
1057|positif| aamiin allah berilah kesempatan memimpin indonesia berilah kesempatan membantu memperbaiki ekonomi indonesia aamiin
1059|negatif| sekarng timpang tidur kali rakyat teecah bela priode jaman sby rakyat adem adem ekonomi berjalan
1060|positif| jujur akupun tau bedanya ekonomi makro ekonomi mikro sekua orang memperdebatkan salahnya sandiaga uno sanggah jokowi diem mudeng
1063|negatif| bocor sandi oce bankrut keluhan orang dijadikan referensi ekonomi juta orang akal sehatnya hilang
1064|positif| debat jokowi menasehati paslon pengelolaan ekonomi makro membuktikan jokowi menguasai ekonomi
1067|positif| merdeka harga bbm papua bikin jokowi melawan mafia jokowi nyinyir pade
1068|negatif| antek asing pki ekonomi amburadul harga raja hutang plongaplongo sekolam berisik prabowo bilang salah jokowi klean prabowo prabowo
1074|negatif| ekonomi salah arah disalahkn wowo presiden presiden seblm jokowi pribadi buktinya wowo menyalahkn sby
1075|netral| maksimal rakyat membayar pajak harga rendah coba pikir kali
1076|negatif| ucapan pernyataan bowo kesalahan orientasi ekonomi negeri presiden jokowi sungguh luka tersendiri demokrat
1082|positif| nyo buka youtube dngerin lg ditanyain jokowi pembahasan e sport pokok utamanya adl ekonomi digital mobile legend salah contoh
1086|positif| jokowi harga mati seprti nkri
1092|negatif| coba cek ktp tulisan ekonomi kaya miskin trus pekerjaan pengangguran alamat rumah asli kontrakan butuh kartu e ktp disempurnakan gampang ditipu polos bego
1097|negatif| ngomong mudahnya janji ekonomi tumbuh diatas omongane sehat jok
1098|negatif| seandainya prabowo presiden amit amit janjijanjinya terwujud ekonomi makan merosot nyalahin pemerintah jo sby
1100|netral| jokowi pertumbuhan ekonomi disyukuri kufur nikmat
1101|positif| sah suara april jokowiamin harga mati nkri maju
1102|positif| capres bilang didebat ekonomi indonesia salah salah pemimpin penggemar salahkan jokowi bosmu bilang salah jokowi
1106|negatif| harga tiket pesawat menggila tolonglah rakyatmu
1109|positif| rakyat jelata rakyat kalangan bwh harga sembako kuasai pemerintah kuasai mafioso menguasai harga mhn trm ksh
1122|positif| basicnya pengusaha mencakup perusahaan uno paham ekonomi makro pengelolaan negara kasih contoh kesusahan ngakak dengernya
1126|positif| pancasila harga mati bravo presiden
1128|negatif| basicnya pengusaha menangani ekonomi makro jabawan uno sampe jokowi kesal
1129|netral| ekonomi indonesia merosot prabowo
1131|netral| ekonomi indonesia amburadul prabowo
1143|netral| post pengamat tanggapi positif pertumbuhan ekonomi era jokowi capai target
1144|negatif| prabowo lupa ekonomi indonesia hancur suharto menjajah indonesia dilengser rakyat prabowo menantu suharto
1148|negatif| dengar perdebatan presiden ri malam menyebut mobile legend game upgrade level tau tujuan debat bahas bangsa ekonomi terkait uang nilai ekonomis negara pembuat aplikasi game
1151|netral| jk berusaha keras berjuang keras rangka mengembalikan watak asli pembangunan negara indonesia bertumpu prtmbuhan ekonomi sjtp bertumpu pemerataan prtmbuhan ekonomi jokowi memaparkan visimisi debat
1163|positif| prabowo sandi kaya gaji tunjangan setahun apanya dibandingkan penghasilan usaha teko dituang ngeluarin isi dalamnya pikiran negatif negatif gini
1165|netral| skak mat prabowo sandi amburadul ekonomi macro micro memangnya nkri dihuni segelintir orang
1169|netral| ekonom csis fajar hirawan faktor eksternal menyebabkan pertumbuhan ekonomi jangka sulit dicapai
1178|netral| jokowi vs sandi debat ekonomi makro mikro pahami
1181|netral| prabowo ekonomi ri salah arah salah presidenpresiden jokowi via
1184|netral| debat terbuka sandi dinilai kuasai ekonomi jokowi paksa bicara digital
1185|positif| sejujurnya setuju gimana debat kemarin debat capres tonton menurutku jokowi ngomongnya e e ngerti teori ekonomi mikro makro penanganannya dsb bangga
1186|netral| detikdetik prabowo celingak celinguk paham ekonomi makro mikro simak
1187|netral| wowo debat orientasi ekonomi indonesia jalur akibat ulah presiden
1195|negatif| ps bolakbalik menyinggung deindustrialisasi anehnya menyalahkan salah arahnya pembangunan ekonomi indonesia terlepas andil presiden jokowi
1201|negatif| paslon bahas ekonomi makro global paslon anak bayi ngerti lihat belajar memahami pernyataan mantap pilih
1203|positif| mantap pilih paslon bahas ekonomi makro global paslon anak bayi ngerti lihat belajar memahami pernyataan
1206|netral| kabar menarik sepekan jokowi kena hoaks permainan harga tiket pesawat kabar
1209|negatif| obrolan ngalor ngidul blas urusannya mobile legends ekonomi nasional mengada kejauhan banget bicara industri kreatif kreasi nilai ekonominya diekspor dijual jokowi semalem
1210|negatif| heran prabowo bilang tingkatkan penerimaan pajak sandi bilang menghapus pajak pengusaha bertolak kebijakan coba dengar ulang debat pajak
1213|positif| yup gini diskusinya enak tambahan ukuran ttp kualitasnya tingkat prioritasnya target pemerataan pembangunan pulau jawa mgkn mjd prior pemerintah menumbuhkan bibit pertumbuhan ekonomi
1222|negatif| logika beikir andre jeblok caleg dki lantas lapangan mikirnya selangkah perekonomian dunia serba sulit ngotot harga pupuk murah membunuh pabrikan disubsidi mikir keuangan negara
1232|netral| cek harga jokowi perbaiki pasar
1235|positif| pemerataan pembangunan jokowi bukti jokowi kemajuan kawasan ekonomu kusus industri pariwisata barang kerajinan memperjuangkan ekonomi indonesia
1236|negatif| segmen debat ekonomi syariah kemarin berbobot jokowi bikin halal park gbk uno menyinggung indonesia salah pengimpor produk halal terbesar hello produk halal dasarnya produk diharamkan
1246|positif| pertumbuhan ekonomi diimbangi pemerataan jokowi
1259|negatif| teori mabok prabowo sandi pangan murah petani makmur murah harga beli petani murah petani makmur makmur gerombolan ngibul
1272|netral| menayalahkan bowo menyebut kondisi ekonomi indonesia salah arah kesalahan presidenpresiden jokowi
1274|netral| prabowo naikkan tax ratio jokowi shock ekonomi
1290|netral| indonesia negara ekonomi terkuat keempat dunia langkah menghadapi rintangan jokowi gelora karno gbk jakarta sabtu
1292|negatif| pertumbuhan ekonomi angka menyaingi sby prabowo impor ekspor
1295|netral| mengembangkan ekonomi desadesa menciptakan program dewidewi desa wisata dedidedi desa digital
1301|negatif| ekonomi tumbuh pemerataan eeeee ketimpangan piye boss
1311|netral| paslon beradu gagasan menjamin partisipasi peremuan kegiatan ekonomi masingmasing mengangkat ide dewidedi langkah pas
1313|negatif| ngomongin esports sadar harga build pc mahalnya ampun turunin dollar coba biar anak indo gampang pc bagus
1315|netral| tim prabowo sandi tlg turunkan harga listrik gas lpg bbm air pdam pajak motor pupuk bibit unggul bangun perbaiki jalan jalan daerah daerah rusak indonesia
1318|negatif| janji kampanye jokowi fatal kartu sembako murah pernyataan jokowi bilang duludulu harga sembako murah buktinya impor klaim tingkat konsumsi masyarakat terganggu like f bikin kartu
1319|negatif| kecwa sbgai milenial prabowo lemah bicara digital esport pasar ekonomi berfikir konservatif dunia looo
1321|positif| smart bantu mengoreksi memperbaiki berjalan mengolok olok infrastruktur memadai kedepan industrialisasi tercipta smp indo ekonomi indonesia maju pesat berdampak indonesia
1322|positif| patahana oposisi data suka salah nyebut data rakyat simpati suka presiden bahas esport ekonomi makro berdampak mikro prabowo sandi hadir memperbaiki
1323|negatif| pantes kampret orang goblok coba belajar pakar pakar ekonomi kasih pemaparan biar tau gimana berbisnis
1325|positif| akui janjijanji prabowo spesifik janji harga sembako murah mekanismenya gimana dikasih tau masyarakat masyarakat oportunis mikirnya kagak nyentuh kehidupan langsung
1326|positif| kemenangan indonesia kemenangan prabowo sandy indonesia makmur kedaulatan ekonomi pangan tps kedaulatan negara tps
1329|positif| isu murahan salah contoh minimnya kreativitas kubu hoax fitnah pecahbelah mudah mentah sayangnya harga partai sosmed berkomitmen clean n clear
1330|negatif| how repair that shit dude prabowo menurunkan harga sembako program liat program jokowi menurunkan harga sembako kartu sembako murah program konkret
1331|negatif| mengeluh abdillah presiden jokowi pacar tua penampilannya kebijakan jokowi beihak pacaran mudah ngoceh sandi mengatasi penuaan pacar harga kosmetik mahal
1337|positif| saudara saudara sebangsa setanah air bangga indonesia negeri indah permai kaya ragam budaya adat istiadat dikagumi dunia harta ternilai harganya dinilai segunung emas
1343|netral| dukung prabowo dahlan iskan jokowi gagal penuhi janjinya bidang ekonomi cc
1346|netral| prabowo ekonomi ri salah arah salah presidenpresiden jokowi
1348|positif| debat jokowi menguasai jalannya debat dimana beliau tegaskan lawanya ekonomi makro mikro
1351|negatif| presiden menganggap mainan bocah solusi ekonomi nasional habis jokowi
1355|negatif| ngajarin ekonomi mikro makro raja bisnis lupa prabowo sandi pengusaha top
1361|positif| esport lg buming hobi dipertandingkan dibanyak negara asian games asean games millenial banget bicara pemerataan kesejahteraan calon elite gaji karyawannya terkatung jokowi mempraktekkan
1363|positif| garis jokowi ekonomi digital dalamnya bisnis games pembuat game pemain game lbh simplenya buka playstore ekonomi digital jokowi mnyebut salah satunya
1365|negatif| santun pertumbuhan ekonomi
1372|positif| yaelaah jokowi nurunin harga butuh perhitungan cermat matang asalan
1374|netral| debat malam capres nomor urut perekonomian indonesia salah arah ditandai mengalirnya kekayaan negeri temukan kesesuaian pernyataannya
1376|negatif| namanya wowo menuding sby dibalik kesalahan ekonomi indonesia teguh dengerlah wowo
1377|negatif| rakyat butuh fundamental ekonomi pangan sandang papan digital model mobile legend timeout pencitraan
1378|netral| esports jokowi prabowo sandiaga idn times jokowi ekonomi digital esport prabowo
1385|negatif| sayang jokowi membahas ekonomi digital kegunaan multifungi ektp
1388|negatif| prabowo harga petani harga konsumen murah menutupi kerugian negara uang darimana masak iya prinsip perdagangan beli mahal jual murah hoaks gaada namanya pedagang beli mahal jual murah hehe
1391|positif| bukti keikhlasan mengabdi rakyat bangsa n negara rela mewakafkan jiwa raga harta pikiran pamrih jgnkan rela menerima gaji sbg presiden n wapres masyaaallah pemimpin ditunggu slm insyaaallah berkah aamiin
1395|negatif| jokowi pinter ngeles gagal bangun perekonomian pake alasan ekonomi makro pertumbuhan perekonomian terendah stuck pake alasan ekonomi makro emang jaman presiden ekonomi makro
1399|negatif| strategi cebong gampang meneriaki orang hoax bilang orang pesimis prabowo sandi optimis ngeles ekonomi makro zaman sby ekonomi makro listrik murah harga sembako murah pembangunan
1410|negatif| namanya wowo salah bowo pembangunan ekonomi indonesia salah arah terlepas andil presidenpresiden jokowi dengerlah wowo
1413|positif| dutarakan sandi drasakan masyarakat jkw ngeles kebijakan beliau memerintah ekonomi mikro makro diutarakan sandi jkw nangkep
1414|netral| capres nomor urut prabowo subianto menyebut kesalahan ekonomi indonesia kesalahan calon presiden petahana jokowi salah presidenpresiden
1416|netral| dasar negara ideologi pancasaila nkri bhineka tunggal ika uud final harga mati diganggu gugat jokowi
1421|positif| pengaruhnya gblk game peluang bisnis menciptakan lapangan kerja jepang game salah penggerak ekonominya negara ambil pajak lumayan
1422|netral| jokowi serang sandiaga ekonomi makro berdasarkan keluhan
1423|negatif| tolol berlapis miraprojo ekonomi bangsa lari game hancur generasi klok model kayak gini indonesia ekonominya berkutet
1447|positif| rupiah gaji diambil negara rakyat miskin n dhuafa ragu
1450|netral| prabowo kebijakan ekonomi salah presiden objektif
1455|negatif| bahas ekonomi lap pekerjaan mosok sekelas preaident amatiran emang gag ngerti gag kelas
1477|negatif| syok ekonomi tax ratio kilat keliru
1478|positif| setuju bats bilng memalukan ngerti ekonomi digital game interaktif dota namanya ngambil peluang ekonomi jkw ambil peluang kemajuan game bego bilang faedah
1482|positif| setuju pemerintah kasih kemudahan kitanya gag usaha kreatif usaha beras organik lokal harganya mahal beras lancar
1488|positif| prabowo sandi ekonomi kerakyatan
1491|positif| pembangunan ekonomi pemerintah sektor maritim nelayan didukung penuh bank mikro tuan rumah negaranya april coblos jokowikma
1497|netral| arah ekonomi indonesia salah presiden jokowi
1499|negatif| partainya menangkap tandatanda langit digituin berkali kali ngejogrog disitu segilintir orang membenci jokowi direndahkan harga
1507|negatif| uang bos hutang listrik subsidi bahan bakar subsidi pangan subsidi gaji asn menaikan pajak musti nunggu prabowo presiden jawabannya gelar profesor dimana
1531|positif| fyi digital ekonomi paparkan cawapres lakukan era pemerintahan solusi tawarkan paslon jalani paparkan debat final mala
1540|negatif| salah pemerintah hukumnya ketat contohin kaya singapore knp pemerintah gaji tugas pemerintah bertanggung rakyatnya sanggup pemimpin paham makna pemimpin
1547|negatif| kasian sadar indonesia kalaian tau tidk boneka pajang dtmbah pemimpin buktinya hancur ekonomi indonesia
1551|negatif| goblok kau emang kebangetan otak dipakai mikir manfaat otak pantat sekelas petahana mikirin e sport ekonomi carut marut kebanyakan makan tai kau
1555|negatif| hidup jokowi lemah ilmu ekonomi biuktinya nilai rupiah menjunam expor merosot harga sandang pangan monopoli keturunan tionghoa
1566|netral| prabowo debat menyebut ekonomi deindustrialisasi menimpa indonesia khusus prabowo menyebut kesalahan presidenpresiden jokowi
1568|positif| lihat cuplikan debat semalam tau pemerataan ekonomi susu makan anak sd sma pagi salut
1576|netral| era pemerintahan jokowi pemerataan ekonomi
1579|positif| daniel menangkap prabowo kesalahan langkah perbaikan ekonomi nasional salah arah
1583|positif| nyatnaya pemerinta era jokowi mendukung perkembangan ekonomi digital
1589|negatif| gagasan jokowi smlm didebat ekonomi digital bikin ekonomi real bikin game mobil legenda return esemka
1590|netral| mengeluhkan ekonomi deindustrialisasi
1592|netral| asosiasi pengusaha bumiputera nusantara indonesia asprindo beranggota umkm dukung capres prabowo sandi program bebaskan pajak usaha keuntungan m
1593|netral| jngn bahas prabowo kesalahan slh sumberdaya ekonomi tanah air udara frekwensi sesuai uud asli dikelola negara seluasnya rakyat
0|negatif| indonesia dihargai bangsa asing berita hoax buatan penguasa
1|netral| batuan langka tasbih jokowi hadiah habib luthfi seharga mercy
8|netral| iya bener aa mantap pilihan pemimpin solusi menyalahkan pemimpin dismash bowo koalisi mengantam tmn koalisi plg pilih pemimpin rajin ibadah wajib ngaji jumatan
9|negatif| prabowosandi sepakat ambil gaji negara susah
11|positif| calon presiden jokowi program kartu pra kerja insentif kurun gaji cumacuma masyarakat beenghasilan
15|netral| mantulz mengisi tenang umroh kel tercinta istri anak ahirnya keluarga asset plg berharga sehat sll pakdeee
19|positif| prabowo tni puluhan ambil gajinya serupiah sandi wagub susah cari orang ambil gaji hasil kerja negara
21|negatif| teilih prabowosandiaga janji ambil gaji orangorang superkaya rendah hatilah berkonotasi angkuh
31|negatif| polri gakan ladenin pulisi pulisi gaji pake duit bukaan rakyat lapor tunggu ganti presiden
32|negatif| baguslah pendukung jokowi tebang pohon golok gergaji ranting pohon elektabilitas jokowi nyungseb lawan politiknya pendukung tolol dipelihara dasar ebong
40|netral| orang negeri menghargai prestasi jokowi dinegaranya mencaci
46|negatif| anggota id layak digaji malu diutamakan isi perut gede minim torehan prestasi cc
47|netral| gasah mengejek program jokowi program dipikirkan mateng program kis mari hargai menghujat
48|netral| monggo silahkan hak hargai perubahan
55|positif| menterinya berestasi pemimpinnya era dimana menterinya meraih penghargaan
60|positif| from sandiuno repost media app prabowosandi gagal fokus pembangunan besarbesaran berdampak langsung ekonomi kesejahteraan
61|negatif| alasan prabowosandi terima gaji menang negara susah
64|positif| janji ambil gaji menang pilpres prabowo bukti tulus
67|positif| kasih tau menterinya berestasi pemimpinnya era dimana menterinya meraih penghargaan
80|netral| orang dihargai raja arab saudi pemimpin
86|positif| mengharap ketulusan karyawan menuntut gaji
90|positif| ambil gaji serupiah teilih sbg presiden ri alm gus orang ihlas indonesia prabowo
91|netral| jokowima ruf bicara pengalaman prabowosandi janji ambil gaji
96|positif| jokowima ruf pemimpin indonesia penghargaan dianugerahkan bukti sosok pemimpin diakui integritasnya
107|netral| buka porov jateng ganjar kepala daerah contoh jokowi hargai atlet
120|netral| demokrat prabowo hargai kontribusi presiden
124|netral| jokowi pengusaha mebel solo mudzakir guru ngaji oleholeh muridnya sepulang jerman korek api zippo
126|netral| hargai sikap lgsg unfol tau mslah sblm aneh bikin tweet mention brsangkutan tujuan kontraproduktif lgsg diunfol
140|negatif| bener jokowi penghargaan dimana negeri sampe segitu menang kasihan rakyat
145|negatif| kpu pemerintah rezim berkuasa skarang salah prabowo memangnya gaji kpu presiden prabowo
146|negatif| denny menghinakan dihadapan publik hebat sayangnya tolol ilc ayam sayur nyentil agama otakmu belajar ngaji nyentil uah
175|netral| skill anak bangsa dihargai negara april tusuk prabowo sandi
183|netral| dirut pam jakpro diisi sandi pemenang tender penyedia susu perusahaan prabowo terungkap apalah arti uang recehan gaji pokok pejabat publik mending pencitraan diambil
202|positif| pernyataan penutup gemilang kartu mengambil gaji kali tps tusuk prabowo sandi ditambah lg prabowo dana desa inisiatif beliau menjabat sebgai ketua hkti dipolitisasi
228|negatif| gagal priode debat fokus ekonomi bahas games mobile legend berfaedah yai harta kekayaan prabowo urusan dngan negara fokus kebangsaan lengser
239|negatif| parah malaysia mba bayangkan jt beetumpu tps warga negara blh kritik blh marah liat pelaksana swperti gaji olh uang negara
246|netral| janji ambil gaji teilih prabowosandi ikuti jejak presiden terkenal
252|netral| prabowo sandi berniat ambil gaji menjabat gayanya donald trump gakmau digaji tajir
255|netral| cc kekurangan danakah tau plisss dibiarkan pendukung jokowiamin peduli hargai suara
258|negatif| jokowi merakyat dibilang pencitraan jokowi dibilang akting jokowi sholat dicela prabowo sholat ngaji wudhu salah melek ajesih udeh ketaker otak astaga
262|negatif| sampah id gajih mnang dngn
265|negatif| saiki pns podo turu lemes soale kerjoe bener diawasi mangkane nangis dukung prabowo ben iso turu gaji gede fakkk pahlawan jasa
270|netral| janji ambil gaji prabowosandi persis donald trump
283|negatif| kualitas obama wowo kayak langit comberan obama bermasalah karier wowo pecat trus gaji karyawan dibayar wowo lurah pinter jokowi pejabat beengalaman presiden bangun pret
286|netral| sodaqohkan gaji
296|negatif| berharap prabowo memahami menghargai koalisi surat kesepakatan menjadikan cawapres diingkari rakyat kawan politik kepentingan
305|netral| kekompakan persatuan menghargai menghormati melengkapi bangsa beikir maju kedepan
306|negatif| lahh games beli mobil mewah beli rumah pendapatan dapet penghargaan kasih makan orng rumah lw bilang berbobot lw hidup jaman soeharto orbaaaa hiduppp cendana
312|netral| kondisi bumn goyah prabowo subianto badan usaha milik negara bumn benteng perekonomian nasional goyah dikutip
316|negatif| dipikirnya pengembangan esport main aplikasi smartphone mulainya main aplikasi manfaatnya pengangguran digaji baca buka wawasan mpermalukan gen z
319|netral| prabowo sandi jokowi semenjak walikota gaji beliau kasihkan warga solo membutuhkan
320|positif| prabowosandi pasangan harmonis mengerti posisinya masingmasing pencintraan kepurapuraan menghargai beda pasangan goal getter boneka
330|positif| state menaikan gaji tunjangan prabowo berjanji menaikan
333|negatif| yuuk amal hadiahnya mencoblos prabowosandi presidenwapres digaji gila
337|positif| rakyat indonesia bangga jokowi dihargai raja arab saudi terima kasih
380|negatif| gaji karyawan belom dibayar prabowo dibayar pake
384|netral| kalimat penutup debat mengambil gaji serupiah diinfaqkan kaum du afa anak yatim
399|positif| dasar ego menghargai wakilnya lihat prabowo sandi melengkapi
408|positif| mencoblos prabowo sandi membantu beramal beliau gajinnya kaum dhuafa anak yatim membutuhkan
414|positif| bersedekah mencoblos beramal gaji anak yatim dhuafa bersedekah
421|netral| mohon bilang pangeran muhammad bin salman tolong direalisasikan beli biar kesusahan bayar gaji beli pemainnya
422|positif| hahahaha tema debat perekonomian pikir segi pertanian jual beli sembako hubungannya kondisi perekonomian negara negara agraris paham maksudnya cari maksud negara agraris debat
431|netral| jalannya debat jokowi sandiaga uno ibuibu mengeluh hargaharga
432|netral| teilih prabowosandi takkan ambil gaji negara segini gaji presiden wapres manado
435|positif| prabowosandi paslon pemaparan visi misi pro rakyat hubungan nyapun harmonis dwi tunggal menyumbangkan gajinya maklum tajir
440|positif| maksud sombong menghidupi keluarga kartu pabowosandi melanjutkan janji pilih saudara ekonominya beruntung terbantu kartu
443|positif| setuju macro ekonominya jokowi jago rancangan ditulis ahli ahli merancang pembangunan indonesia jokowi memahami
445|positif| bagus berharga jokowi
446|negatif| infrastruktur bagus roda perekonomian jalan cuman nguntungin asing aseng pilih pemimpin pro rakyat pribumi yaaa
461|positif| semoga tol trans sumatra perekonomian indonesia lancar maju
465|positif| gajinya dibayar tusuk prabowo sandi veool juara liga tusuk prabowo sandi
467|positif| mahal harganya gabisa diturunin missqueen pengen jalan tol pake mobil pribadi bilang kerja biar missqueen nyari kerja kaya nyari jodoh gampang tcoy
469|netral| prabowo sandi pengusaha digaji menggaji
470|netral| tolong lihat dampak buruknya bing manfaat mudharatnya pahami membenarkan segi keekonomiannya
471|positif| ucapan menyumbangkan gajinya teilih memantapkan menentukan pilihan
472|netral| prabowosandi ambil gaji sepeser teilih
476|negatif| tolong bedakan startup monetizing hobi monetize startup nilai keekonomian hobi segelintir orang melakukannya kebutuhan allah seh bedanya lebar
481|negatif| percya gaji dsumbangkan presiden bearti fix orang dungu
490|netral| bangsa bangsa menghargai budayanya indonesia nusantara
493|negatif| dampaknya ekonominya gimana otak otak plonga plongo
553|netral| kartu jokowi jurus jitu program kesejahteraan peningkatan ekonomi indonesia
554|negatif| buanyak beeng nyinyirin janji ambil gaji miris liat kelakuan orang jempolnya loncer gini tau nyinyirin orang shodaqoh ciri munafiqun lihat tawbah
560|positif| setuju tweet perkataan salah kena tuntut menghargai pakai sopan santun berbicara
561|positif| ari percaya prabowo sandiaga ngambil gaji gajinya cuman juta rupiah notabene cuman recehan diimingimingi bikin goyah berubah haluan kubu
563|negatif| asn dinaikin prabowo gaji honorer dijadiin asn serius sakit hati ma janji prabowo
584|negatif| ohh prabowo ikuti karyawannya mengambil gajinya
587|negatif| hadeh susah otaknya ketinggal jaman batu jokowi melek digital onlen onlen bayar gaji pegawai ngurus perusahaan gmb ngurus negara
596|netral| paguyuban suamisuami gaji paspasan nuntut beliin tas hermes
600|negatif| ambil gaji makan hasil gaji memakan tubuh
606|negatif| mestinya liat kesana mukanya cling fasionable happy susah mrk ekonominya sederhana mrk dtg bahagia bangga bayar cebong makmur lahir bathin
607|positif| oohh baiklah pemirsah beda judul diambil cash transfer judulnyaaaaa gajian
609|netral| korsel main game starcraft sampe bener pro bener mainnya negaranya maju militernya kuat ekonominya kuat
621|positif| pilih sby jk dihargai capres pilih menang periode demokrat aman pemilu world
624|netral| prabowo sandi menang berjanji mengambil gajinya
635|positif| hahahaha sumbang gaji om dana operasional presiden wapres berani kagak dana operasional mknya knp beli sabun m sepeda sembako dana operasional rakyat
642|positif| gaji buta mending laporkan prabowo izin allah beliau presiden gantiin
646|positif| data keliatan zaman jokowi infrastruktur nambah dimana dana desa triliunan desa bergerak ekonominya gila keren emang indonesia zaman jokowi keren pastinya periode
668|netral| gaji terima insentif kegiatan klarifikasi kpk sistem pengujian lhkpn lakukan kpk
