id|class|attribute|sentimen|tweet_asli|tweet|clean_tweet|attribute_new
795|ekonomi|ekonomi|netral|Prabowo Nilai Ekonomi RI Salah Arah, Karena para Presiden Sebelum Jokowi  https://goo.gl/fb/Cu5XJ7Â  #berita #breaking #peristiwa|prabowo nilai ekonomi ri salah arah presiden jokowi| prabowo nilai ekonomi ri salah arah presiden jokowi|lapangan kerja
798|ekonomi|harga|negatif|Tetanggakuh : Janji Prabowo kalau jadi presiden akan menurunkan harga pangan. Aku petani, nanti klo harga2 hasil panen murah aku rugi. Jelaslah..mending milih jokowi.   Aku: ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ (tetanggaku aja yg gk lulus smp mikirnya lumayan)|tetangakuh janji prabowo presiden turun harga pangan tani harga hasil panen murah rugi mending milih jokowi tetangaku lulus smp mikirnya lumayan| tetanggakuh janji prabowo presiden menurunkan harga pangan petani harga hasil panen murah rugi mending milih jokowi tetanggaku lulus smp mikirnya lumayan|lapangan kerja
811|ekonomi|ekonomi|negatif|Kata Wowo kesalahan arah ekonomi yg mengakibatkan terjadinya deindustrialisasi adalah salah semua pihak. Termasuk pada presiden Indonesia sebelum era Jokowi. #PrabowoSalahkanSBY|wowo salah arah ekonomi akibat deindustrialisasi salah presiden indonesia era jokowi| wowo kesalahan arah ekonomi mengakibatkan deindustrialisasi salah presiden indonesia era jokowi|lapangan kerja
814|ekonomi|ekonomi|positif|Lah, ekonomi Indonesia masa Pak Jokowi baik-baik aja tuh. Malah ngehoaks dengan menyalahkan Presiden terdahulu. #PrabowoSalahkanSBY|ekonomi indonesia jokowi ngehoaks salah presiden| ekonomi indonesia jokowi baikbaik ngehoaks menyalahkan presiden|lapangan kerja
815|ekonomi|ekonomi|positif|Disini pak jokowi ingin mendorong ekonomi kreatif yg mungkin akan berlangsung untuk jangka panjang nyatanya memperbaiki ekonomi tidak segampang itu, mungkin seperti itu sih penalaran  saya dari hal tersebut.|jokowi dorong ekonomi kreatif jangka baik ekonomi gampang nalar| jokowi mendorong ekonomi kreatif jangka memperbaiki ekonomi segampang penalaran|lapangan kerja
816|ekonomi|ekonomi|positif|Nah kan itu akan mendorong ekonomi kreatif digital masyarakat yang mana memang sedang booming. Ga mungkin lah pak jokowi ngomong gitu gada maksud yg jelas, pemikiran dan sudut pandang kubu sebelah aja yg mohon maaf kurang kebuka dengan hal itu.|dorong ekonomi kreatif digital masyarakat boming ga jokowi ngomong gitu maksud pikir sudut pandang kubu belah mohon maf buka| mendorong ekonomi kreatif digital masyarakat booming jokowi ngomong maksud pemikiran sudut pandang kubu sebelah mohon maaf kebuka|lapangan kerja
819|ekonomi|gaji|positif|Dengan memilih Prabowo Sandi anda telah bersodaqoh selama 5 tahun. Karena gaji Prabowo dan sandi akan disedekahkan ke fakir miskin..mantapkan! Sebarkan!!  @JackVardan #UASdifitnahKejiDanBrutal|pilih prabowo sandi bersodaqoh 5 gaji prabowo sandi sedekah fakir miskin mantap sebar| memilih prabowo sandi bersodaqoh gaji prabowo sandi disedekahkan fakir miskin mantapkan sebarkan|lapangan kerja
823|ekonomi|ekonomi|negatif|Kalo jalan bagus kmna mana kan gampang, ekonomi juga smakin membaik kan , #mikir bilang infrastuktur gak ada guna nya giliran jalanan pada jelek aja komen ðŸ¤£|jalan bagus kmna gampang ekonomi smakin baik bilang infrastuktur gak gilir jalan jelek komen| jalan bagus kmna gampang ekonomi smakin membaik bilang infrastuktur giliran jalanan jelek komen|lapangan kerja
824|ekonomi|ekonomi|netral|Fadli Zon: Prabowo Hanya Ingatkan Ekonomi Indonesia Harus Berpijak ke Pasal 33 UUD 45 #indonesia #merahputih #sunday #minggusyantai https://merahputih.com/post/read/fadli-zon-prabowo-hanya-ingatkan-ekonomi-indonesia-harus-berpijak-ke-pasal-33-uud-45Â â€¦|fadli zon prabowo ingat ekonomi indonesia pijak pasal 3 45| fadli zon prabowo ingatkan ekonomi indonesia beijak pasal uud|lapangan kerja
827|ekonomi|ekonomi|negatif|Beda Dengan Sebelah! PRABOWO SANDI Tidak Akan Ambil Gaji Jika Jadi PRESIDEN, Untuk Fakir Miskin Saja  http://dlvr.it/R2nNpHÂ |beda belah prabowo sandi ambil gaji presiden fakir miskin| beda sebelah prabowo sandi ambil gaji presiden fakir miskin|lapangan kerja
832|ekonomi|harga|netral|@Jokowi dalam kampanye akbar di GBK bahwa Pancasila, NKRI, Bhinneka Tunggal Ika dan UUD 1945 sudah final dan harga mati sehingg tidak bisa diganggu gugat. #PancasilaHargaMati #LestarikanPancasila pic.twitter.com/CQRL3ccYI9|kampanye akbar gbk pancasila nkri bhineka tungal ika 1945 final harga mati sehing digangu gugat| kampanye akbar gbk pancasila nkri bhinneka tunggal ika uud final harga mati sehingg diganggu gugat|lapangan kerja
836|ekonomi|pajak|negatif|Waktu tax amnesty kemarin prabowo sama sandiaga uno ini bayar pajak gak ya? Kok namanya masih ada di paradise papers ðŸ™„  pic.twitter.com/ETXPzHYiaB|tax amnesty kemarin prabowo sandiaga uno bayar pajak gak nama paradise papers| tax amnesty kemarin prabowo sandiaga uno bayar pajak namanya paradise papers|lapangan kerja
838|ekonomi|lapangan kerja|positif|Ga perlu malu akui kegagalan jika mmg janji-janji tak mampu direalisasi, ingat rakyat memilih krn janji, stop impor, tak cabut subsidi, buka lapangan kerja, ekonomi 7 persen, mobil esemka, dll.. tp hasilnya?? NOL.. wajar jika rakyat ingin pemimpin baru. #2019GantiPresiden|ga malu aku gagal janji janji realisasi rakyat pilih janji stop impor cabut subsidi buka lapang kerja ekonomi 7 persen mobil esemka hasil nol wajar rakyat pimpin| malu akui kegagalan mmg janjijanji direalisasi rakyat memilih janji stop impor cabut subsidi buka lapangan kerja ekonomi persen mobil esemka hasilnya nol wajar rakyat pemimpin|lapangan kerja
850|ekonomi|gaji|positif|Prabowo sandi karna gaji mereka selama 5 thn akan di sumbangkan ke kaum duafa dan fakir miskin  https://twitter.com/Metro_TV/status/1117118019224756224Â â€¦|prabowo sandi karna gaji 5 sumbang kaum duafa fakir miskin| prabowo sandi gaji sumbangkan kaum duafa fakir miskin|lapangan kerja
851|ekonomi|ekonomi|netral|Kader-kader partai Demokrat Walkout setelah Prabowo menyalahkan presiden-presiden sebelum Jokowi sebagai yang bertanggung jawab pada kesalahan kebijakan ekonomi.  https://nasional.tempo.co/read/1195503/kata-demokrat-prabowo-salahkan-presiden-presiden-sebelum-jokowi?utm_source=Digital%20Marketing&utm_medium=Facebook&utm_campaign=dlvritÂ â€¦|kader kader partai demokrat walkout prabowo salah presiden presiden jokowi bertangung salah bijak ekonomi| kaderkader partai demokrat walkout prabowo menyalahkan presidenpresiden jokowi bertanggung kesalahan kebijakan ekonomi|lapangan kerja
857|ekonomi|pertumbuhan|negatif|Maaf, sekadar mengingatkan. Baoak sendiri yang menargetkan tumbah-tumbuh. Pertumbuhan Ekonomi 7% Seperti Janji Jokowi Akan Terwujud di 2017  https://finance.detik.com/berita-ekonomi-bisnis/d-2781264/pertumbuhan-ekonomi-7-seperti-janji-jokowi-akan-terwujud-di-2017Â â€¦|maf baoak target tumbah tumbuh tumbuh ekonomi 7 janji jokowi wujud 2017| maaf baoak menargetkan tumbahtumbuh pertumbuhan ekonomi janji jokowi terwujud|lapangan kerja
859|ekonomi|ekonomi|netral|Tak Cuma Syok Ekonomi, Tax Ratio Kilat ala Prabowo Keliru  http://cnn.id/386187?utm_source=twitter&utm_medium=oa&utm_content=cnnindonesia&utm_campaign=cmssocmedÂ â€¦|syok ekonomi tax ratio kilat prabowo keliru| syok ekonomi tax ratio kilat prabowo keliru|lapangan kerja
864|ekonomi|ekonomi|netral|Loh.. Coba ulang lagi debatnya Pak Jokowi kan ingin tau gmn pandangan pak Prabowo terhadap pengembangan ekonomi digital, dlm hal ini ya Esport  Emang ada dibilang mana prioritas mana yg engga??|coba ulang debat jokowi tau pandang prabowo kembang ekonomi digital esport emang bilang prioritas| coba ulang debatnya jokowi tau pandangan prabowo pengembangan ekonomi digital esport emang dibilang prioritas engga|lapangan kerja
867|ekonomi|pengangguran|negatif|Boss.. ga usah ngomong soal yg ente ga kuasain.. sori bahasa ente bloon..  Mau soal BUMN, data, pengangguran, ekonomi apalagi politik. Pasal karet aja lo ga ngerti siapa yg buat bisa diterapin apa gak.. kalo ada UU dan delik aduan ada, UU bisa jalan ehh lo bilang otoriter DONGOK!|bos ga ngomong ga kuasain sori bahasa blon bumn data penganguran ekonomi politik pasal karet ga ngerti diterapin gak delik adu jalan bilang otoriter dongok| boss ngomong kuasain sori bahasa bloon bumn data pengangguran ekonomi politik pasal karet ngerti diterapin uu delik aduan uu jalan ehh bilang otoriter dongok|lapangan kerja
869|ekonomi|ekonomi|netral|Masa Tenang Pemilu, Debat Terbuka Jokowi atau Prabowo Dilarang Disiarkan Kembali - Warta Ekonomi  https://www.wartaekonomi.co.id/read223686/masa-tenang-pemilu-debat-terbuka-jokowi-atau-prabowo-dilarang-disiarkan-kembali.htmlÂ â€¦|tenang milu debat buka jokowi prabowo larang siar warta ekonomi| tenang pemilu debat terbuka jokowi prabowo dilarang disiarkan warta ekonomi|lapangan kerja
873|ekonomi|ekonomi|positif|Prabowo: Jangankan harta, jiwa raga saya akan saya berikan. Sandiaga: Gaji kami akan sedekahkan. Baru kali ini dalam sejarah NKRI â€” merasa luar biasa|prabowo harta jiwa raga sandiaga gaji sedekah kali sejarah nkri| prabowo harta jiwa raga sandiaga gaji sedekahkan kali sejarah nkri|lapangan kerja
876|ekonomi|gaji|positif|Dengan mencoblos prabowo sandi, artinya anda dapat pahala selama 5 tahun. Karena gaji prabowo sandi akan disumbangkan ke yatim dan org miskin. Sekali tusuk pahala mengalir 5 tahun. #UASdifitnahKejiDanBrutal #TusukPrabowoSandi|coblos prabowo sandi pahala 5 gaji prabowo sandi sumbang yatim miskin tusuk pahala alir 5| mencoblos prabowo sandi pahala gaji prabowo sandi disumbangkan yatim miskin tusuk pahala mengalir|lapangan kerja
878|ekonomi|harga|negatif|Buka mata, siapa yg mau beli saham indosat yg rugi trilliuanan? hny jmn jokowi infrastruktur & bbm 1 harga di seluruh indonesia.  Terus apa yg lu banggain dari wowo? Cerai, di pecat, gaji karyawan sndri ga dbyr, menghina rakyat tp ujung2nya minta sumbanganðŸ˜€ðŸ˜€ðŸ˜€, raja hoax dll.ðŸ˜€  pic.twitter.com/jiQtATZxii|buka mata beli saham indosat rugi triliuanan jmn jokowi infrastruktur 1 harga indonesia bangain wowo cerai pecat gaji karyawan sndri ga dbyr hina rakyat ujung sumbang raja hoax| buka mata beli saham indosat rugi trilliuanan jmn jokowi infrastruktur bbm harga indonesia banggain wowo cerai pecat gaji karyawan sndri dbyr menghina rakyat ujungnya sumbangan raja hoax|lapangan kerja
879|ekonomi|ekonomi|positif|Dg Bangga, Membangkitkan Kembali Usaha Ekonomi Kerakyatan, #GerakanBisaKerja #GerakanHargaMurah  Dialog WiraUsaha Bersama : Bang @IndraUno & Mak @swulllll (Ketum Penggerak PEPES OKOCE) Lokasi: Muding Denpasar Titik ke 4  @PEPESOfficial @b_fjakarta @prabowo @sandiuno #PEPESbali pic.twitter.com/kpLFwoCOcs|banga bangkit usaha ekonomi rakyat dialog wirausaha bang tum erak pepes okoce lokasi muding denpasar titik 4| bangga membangkitkan usaha ekonomi kerakyatan dialog wirausaha ketum penggerak pepes okoce lokasi muding denpasar titik fjakarta|lapangan kerja
880|ekonomi|gaji|negatif|Horang kaya mah bebas ya pak @prabowo dan pak @sandiuno gak butuh gaji tapi butuh bagi2 lahan dan jabatan nanti gantinya ðŸ˜‚|horang kaya mah bebas gak butuh gaji butuh lahan jabat ganti| horang kaya mah bebas butuh gaji butuh lahan jabatan gantinya|lapangan kerja
881|ekonomi|harga|positif|Pak jokowi sdh memerintah 4,5 thn dan harga stabil serta terjangkau...anda yakin dgn janji prabowo-sandi ??? apa taruhan mu kku janji mereka bisa jd kenyataan...???|jokowi perintah 4 5 harga stabil jangkau dgn janji prabowo sandi taruh janji kenyat| jokowi memerintah harga stabil terjangkau janji prabowosandi taruhan kku janji kenyataan|lapangan kerja
882|ekonomi|ekonomi|netral|Bagi Jokowi Pancasila Harga Mati #PancasilaHargaMati #LestarikanPancasila pic.twitter.com/7tdO0H7fU3|jokowi pancasila harga mati| jokowi pancasila harga mati|lapangan kerja
884|ekonomi|pajak|positif|byk senjata yg bisa dipakai buat men-skak mat 02 apalg urusan pajak tp p jokowi berusaha tetep didlm jalur. Gemes lihatnyaðŸ˜¤|senjata pakai men skak mat 02 apalg urus pajak jokowi usaha tetep didlm jalur gemes lihat| senjata dipakai menskak mat apalg urusan pajak jokowi berusaha tetep didlm jalur gemes lihatnya|lapangan kerja
888|ekonomi|harga|netral|Pancasila dan NKRI Itu sudah harga mati dan tidak bisa di ganggu gugat.. pic.twitter.com/kfer14U2KL|pancasila nkri harga mati gangu gugat| pancasila nkri harga mati ganggu gugat|lapangan kerja
889|ekonomi|ekonomi|negatif|Tp bagian dari ekonomi digital. Tampak prabowo tdk mengerti  https://twitter.com/Gerindra/status/1117083874733879297Â â€¦|ekonomi digital prabowo erti| ekonomi digital prabowo mengerti|lapangan kerja
890|ekonomi|ekonomi|netral|Pengamat: Tak Hanya Pertumbuhan, Jokowi Laksanakan Pemerataan dan Keadilan Ekonomi  http://dlvr.it/R2nJjYÂ  pic.twitter.com/QkP3avQxLX|amat tumbuh jokowi laksana merat adil ekonomi| pengamat pertumbuhan jokowi laksanakan pemerataan keadilan ekonomi|lapangan kerja
896|ekonomi|ekonomi|negatif|Bukan hanya ekonomi aja Pak....namun kehidupan kami buruh #8300korbanphkilegalfreeport #korbanphksepihakfreeport masih menunggu realisasi janji bapak tgl 13 Februari 2019 dihadapan perwakilan kami di istana....kami sangat berharap Pak....|ekonomi hidup buruh tungu realisasi janji tgl 13 februari 2019 hadap wakil istana harap| ekonomi kehidupan buruh menunggu realisasi janji tgl februari dihadapan perwakilan istana berharap|lapangan kerja
898|ekonomi|ekonomi|negatif|Bajingan tengik.   Yg disembah2 mau lengser.  Jokowi org dableg.  Fokus itu kpd ekonomi dan pertahanan indonesia.  Bukan soal mobile legend.|bajing tengik sembah lengser jokowi dableg fokus ekonomi tahan indonesia mobile legend| bajingan tengik disembah lengser jokowi dableg fokus ekonomi pertahanan indonesia mobile legend|lapangan kerja
911|ekonomi|harga|negatif|Jam tangan harga 90rb, ganti talinya doang 50rb. Gimana sih pak Jokowi ini.|jam tangan harga rb ganti tali rb gimana jokowi| jam tangan harga rb ganti talinya rb gimana jokowi|lapangan kerja
928|ekonomi|ekonomi|netral|Jokowi : Diprediksi tahun 2045 indonesia menjadi negara dengan ekonomi terkuat nomor 4 didunia  me : diprediksi indonesia menjadi negara dengan penebar berita hoax nomor 1 didunia|jokowi prediksi 2045 indonesia negara ekonomi kuat nomor 4 dunia prediksi indonesia negara tebar berita hoax nomor 1 dunia| jokowi diprediksi indonesia negara ekonomi terkuat nomor didunia diprediksi indonesia negara penebar berita hoax nomor didunia|lapangan kerja
940|ekonomi|ekonomi|netral|Capres Jokowi Tegaskan Bahwa Pancasila Harga Mati  http://bit.ly/2IimJWCÂ  #kilaspembaruan|capres jokowi tegas pancasila harga mati| capres jokowi tegaskan pancasila harga mati|lapangan kerja
942|ekonomi|gaji|positif|Pa sandi sama pa prabowo itu pembisnis bro walaupun gaji presiden ga di ambil kan mereka punya bisnis sedangkan anda bagaimana boleh fanatik tapi tidak boleh memfitnah orang lain , kalo ga percaya search di google harta pa prabowo sama pa sandi|sandi prabowo bisnis gaji presiden ga ambil bisnis fanatik fitnah orang ga percaya search gogle harta prabowo sandi| sandi prabowo pembisnis gaji presiden ambil bisnis fanatik memfitnah orang percaya search google harta prabowo sandi|lapangan kerja
945|ekonomi|gaji|positif|Prabowo Sandi tidak akan mengambil gajinya dan akan di sumbangkan ke yatim duafa , niat mereka memang untuk kesejahteraan rakyat, semoga Allah mudahkan langkah mereka untuk menjadi Presiden dan wakil presiden RI yang di berkahi Allah, Aamiin|prabowo sandi ambil gaji sumbang yatim duafa niat kesejahteran rakyat moga alah mudah langkah presiden wakil presiden ri berkah alah amin| prabowo sandi mengambil gajinya sumbangkan yatim duafa niat kesejahteraan rakyat semoga allah mudahkan langkah presiden wakil presiden ri berkahi allah aamiin|lapangan kerja
954|ekonomi|ekonomi|negatif|Cagar alam kamojang di turunkan statusnya demi ekonomi. Apakah presiden nanti membiarkan atau mempertahankan hmmm|cagar alam kamojang turun status ekonomi presiden biar tahan| cagar alam kamojang turunkan statusnya ekonomi presiden membiarkan mempertahankan hmmm|lapangan kerja
963|ekonomi|ekonomi|netral|Masa Tenang, Sandiaga ke Tanah Suci, Prabowo Lakukan Ini - Warta Ekonomi  https://www.wartaekonomi.co.id/read223683/masa-tenang-sandiaga-ke-tanah-suci-prabowo-lakukan-ini.htmlÂ â€¦|tenang sandiaga tanah suci prabowo laku warta ekonomi| tenang sandiaga tanah suci prabowo lakukan warta ekonomi|lapangan kerja
969|ekonomi|ekonomi|netral|Debat Final Pilpres, Analis Politik: Soal Ekonomi, Jokowi Kritik Kebijakannya Sendiri  http://liputan-ummat.blogspot.com/2019/04/debat-final-pilpres-analis-politik-soal.htmlÂ â€¦|debat final pilpres analis politik ekonomi jokowi kritik kebijakanya| debat final pilpres analis politik ekonomi jokowi kritik kebijakannya|lapangan kerja
976|ekonomi|ekonomi|negatif|saya mau mengeluh ke pak sandiaga kalo sampe skrg saya belum pernah dapet cashback ovo, tokped jg jarang ada gratis ongkir.  tlg sampaikan ke pak jokowi, ini bukti ekonomi makin sulit!  nama: bobby domisili: gresik/malang|keluh sandiaga sampe skrg dapet cashback ovo tokped jarang gratis ongkir tlg jokowi bukti ekonomi sulit nama boby domisili gresik malang| mengeluh sandiaga sampe skrg dapet cashback ovo tokped jarang gratis ongkir tlg jokowi bukti ekonomi sulit nama bobby domisili gresik malang|lapangan kerja
982|ekonomi|ekonomi|negatif|Masalahnya anda ga bisa mengatasi CAD, ga bisa membangun industri nasional yg murni 100% milik entrepreneur Indonesia, ga bisa membangun kedaulatan pangan, energi. ekonomi, dll.|ga atas cad ga bangun industri nasional murni 10 milik entrepreneur indonesia ga bangun daulat pangan energi ekonomi| mengatasi cad membangun industri nasional murni milik entrepreneur indonesia membangun kedaulatan pangan energi ekonomi|lapangan kerja
986|ekonomi|ekonomi|netral|Syamsuddin: Saya Kira Jokowi Benar, Pencapaian Ekonomi Tak Bisa Diukur Per Kasus seperti Contoh Sandiaga Soal Ibu Nurjanah  http://akurat.co/news/id-590821-read-syamsuddin-saya-kira-jokowi-benar-pencapaian-ekonomi-tak-bisa-diukur-per-kasus-seperti-contoh-sandiaga-soal-ibu-nurjanahÂ â€¦|syamsudin jokowi capai ekonomi ukur contoh sandiaga nurjanah| syamsuddin jokowi pencapaian ekonomi diukur contoh sandiaga nurjanah|lapangan kerja
993|ekonomi|ekonomi|negatif|Saya mau nanya seriusan ya, setelah liat debat semalam, presiden jokowi kok ngga ngerti ekonomi, jadi selama ini presiden kita siapa sih?|nanya serius liat debat malam presiden jokowi ngerti ekonomi presiden| nanya seriusan liat debat semalam presiden jokowi ngerti ekonomi presiden|lapangan kerja
1000|ekonomi|ekonomi|positif|Jawaban pak @jokowi tentang Ekonomi Makro adalah TAMPARAN KERAS bagi @sandiuno sebagai seorang pelaku usaha. #bukansalahbapak|ekonomi makro tampar keras laku usaha| ekonomi makro tamparan keras pelaku usaha|lapangan kerja
1001|ekonomi|ekonomi|netral|Jokowi Temui Raja Salman, Kenapa ya? - Warta Ekonomi  https://www.wartaekonomi.co.id/read223681/jokowi-temui-raja-salman-kenapa-ya.htmlÂ â€¦|jokowi temu raja salman warta ekonomi| jokowi temui raja salman warta ekonomi|lapangan kerja
1003|ekonomi|ekonomi|positif|Harusnya berani mengganti dengan yang baik terutama di bidang ekonomi, dan hukum 3. Saya sebenarnya kurang srek waktu Pak @mohmahfudmd tidak jadi cawapres. Akan mengurangi kecepatan pemerintah. 4. Tapi tetep saya optimis Pak @Jokowi mampu bekerja dgn baik.|berani anti bidang ekonomi hukum 3 srek cawapres kurang cepat perintah 4 tetep optimis dgn| berani mengganti bidang ekonomi hukum srek cawapres mengurangi kecepatan pemerintah tetep optimis|lapangan kerja
1004|ekonomi|ekonomi|netral|Jokowi juga membantah bahwa pembangunan infrastruktur yang dilakukan tidak terencana dengan matang. Menurutnya pembangunan infastruktur ini adalah tahap awal dalam pembangunan ekonomi makro tersebut.|jokowi ban bangun infrastruktur rencana matang turut bangun infastruktur tahap bangun ekonomi makro| jokowi membantah pembangunan infrastruktur terencana matang menurutnya pembangunan infastruktur tahap pembangunan ekonomi makro|lapangan kerja
1006|ekonomi|ekonomi|netral|Pengeloalan ekonomi makro adalah agregat produksi sektor primer seperti pertanian, pertambangan dan perkebunan. Pengelolaan ekonomi makro ini saya kira tak semudah membalikkan tangan, ucap Jokowi di Hotel Sultan, Jakarta, Minggu (13/4/2019).|pengeloalan ekonomi makro agregat produksi sektor primer tani tambang kebun pengelolan ekonomi makro mudah balik tangan jokowi hotel sultan jakarta mingu 13 4 2019| pengeloalan ekonomi makro agregat produksi sektor primer pertanian pertambangan perkebunan pengelolaan ekonomi makro semudah membalikkan tangan jokowi hotel sultan jakarta minggu|lapangan kerja
1007|ekonomi|ekonomi|netral|Jokowi menjelaskan, dalam hal ekonomi, sebenarnya ada dua hal yang harus diperhatikan, yaitu pengelolaan ekonomi mikro dan ekonomi makro.|jokowi ekonomi perhati pengelolan ekonomi mikro ekonomi makro| jokowi ekonomi diperhatikan pengelolaan ekonomi mikro ekonomi makro|lapangan kerja
1011|ekonomi|ekonomi|netral|Calon Presiden (Capres) nomor urut 1 Joko Widodo menjawab pendapat calon presiden nomor urut 2 Prabowo bahwa pengelolaan ekonomi Indonesia saat ini salah arah.|calon presiden capres nomor urut 1 joko widodo dapat calon presiden nomor urut 2 prabowo pengelolan ekonomi indonesia sat salah arah| calon presiden capres nomor urut joko widodo pendapat calon presiden nomor urut prabowo pengelolaan ekonomi indonesia salah arah|lapangan kerja
1012|ekonomi|ekonomi|negatif|Loe yg goblok  Game2 itu bnyk dimain sama anak2, pengaruhnya bagi ekonomi yg pasti ada...secara (tidak) langsung.  Anak2 skrg lebih suka.main game, menghilangkan niat kreatifitas dan aktifiktas...yg ujung2nya ke SDM.  Pada periode 2 kedepan jokowi akan fokus ke SDM.|goblok game main anak pengaruh ekonomi langsung anak skrg suka main game hilang niat kreatifitas aktifiktas ujung sdm periode 2 depan jokowi fokus sdm| goblok game dimain anak pengaruhnya ekonomi langsung anak skrg suka main game menghilangkan niat kreatifitas aktifiktas ujungnya sdm periode kedepan jokowi fokus sdm|lapangan kerja
1023|ekonomi|ekonomi|netral|Jokowi Mantabkan Ekonomi Prabowo Salahkan MasaÂ Lalu  https://lintasdaerah.com/jokowi-mantabkan-ekonomi-prabowo-salahkan-masa-lalu/Â â€¦ pic.twitter.com/0aUOVJOH0N|jokowi mantabkan ekonomi prabowo salah| jokowi mantabkan ekonomi prabowo salahkan|lapangan kerja
1027|ekonomi|ekonomi|negatif|Klo ekonomi g naik, bgmn masyarakat bisa tumbuh aplgi merata ? Krn anda jadi presiden, hutang meningkat dan kami rakyat Indonesia harus membayarnya secara merata...   Rakyat dapat kartu pra kerja tapi TKA China yg dapat kerjaan...   Please ... Kami sudah muak dgn anda!|ekonomi bgmn masyarakat tumbuh aplgi rata presiden hutang tingkat rakyat indonesia bayar rata rakyat kartu pra kerja tka china kerjan please muak dgn| ekonomi bgmn masyarakat tumbuh aplgi merata presiden hutang meningkat rakyat indonesia membayarnya merata rakyat kartu pra kerja tka china kerjaan please muak|lapangan kerja
1032|ekonomi|harga|positif|dari sabang sampai merauke,bhineka tunggal ika,beragam tp tetap satu Indonesia,NKRI harus tetap dijaga dan idiologi PANCASILA sampai kapanpun TIDAK dapat dirubah,harga mati..|sabang merauke bhineka tungal ika agam indonesia nkri jaga idiologi pancasila rubah harga mati| sabang merauke bhineka tunggal ika beragam indonesia nkri dijaga idiologi pancasila dirubah harga mati|lapangan kerja
1033|ekonomi|harga|negatif|Lo kok pilih jokowi sih?? Mau lo dibego2in lagi? Ga liat apa harga pd naik?? Iya.. harga pd naik.. tp gaji gw juga naik.  Gaji lo ga naik? Mungkin karna kerja lo cuma ngabisin kopi di pantry kantor. Ga heran|pilih jokowi dibegoin ga liat harga iya harga gaji gaji ga karna kerja ngabisin kopi pantry kantor ga heran| pilih jokowi dibegoin liat harga iya harga gaji gaji kerja ngabisin kopi pantry kantor heran|lapangan kerja
1035|ekonomi|ekonomi|netral|Mahar sederhana #TerimaKasihIstriku Jokowi dan Iriana menikah pada  24 Desember 1986 di Solo. Mahar pernikahan Jokowi dan Iriana sederhana.  Mahar berupa alat salat, Alquran, dan cincin kawin. Harga cincin kawin  kala itu Rp 24 ribu.|mahar sederhana jokowi iriana meni 24 desember 1986 solo mahar nikah jokowi iriana sederhana mahar alat salat alquran cincin kawin harga cincin kawin rp 24 ribu| mahar sederhana jokowi iriana menikah desember solo mahar pernikahan jokowi iriana sederhana mahar alat salat alquran cincin kawin harga cincin kawin ribu|lapangan kerja
1042|ekonomi|pajak|positif|Trimakasih @KemenPU  Trimakasih @tni_ad  Trimakasih @jokowi  Prjuangan yg luar biasa ðŸ‘ðŸ¿ Pelan tp pasti alhmdllh masy di ujung Ind bs merasakan manfaat adanya infrastruktur. Ikut senang kalo pajak yg kt bayar ke negara dipakai utk hal2 spt ini ðŸ™‚|trimakasih trimakasih trimakasih prjuangan pelan alhmdlh masy ujung ind rasa manfat infrastruktur senang pajak bayar negara pakai utk spt| trimakasih trimakasih trimakasih prjuangan pelan alhmdllh masy ujung ind merasakan manfaat infrastruktur senang pajak bayar negara dipakai|lapangan kerja
1049|ekonomi|pertumbuhan|positif|Dampak ekonomi tidak langsung Asian Games 2018, meliputi tahap konstruksi, operasional penyelenggaraan, &kedatangan pengunjung, berkontribusi pd pertumbuhan PDB& nilai tambah ekonomi, peningkatan output sektor, penyerapan tenaga kerja &peningkatan pendapatan riil. Jokowi hebat!|dampak ekonomi langsung asi games 2018 liput tahap konstruksi operasional lengar datang unjung kontribusi tumbuh pdb nilai ekonomi tingkat output sektor serap tenaga kerja tingkat dapat ril jokowi hebat| dampak ekonomi langsung asian games meliputi tahap konstruksi operasional penyelenggaraan kedatangan pengunjung berkontribusi pertumbuhan pdb nilai ekonomi peningkatan output sektor penyerapan tenaga kerja peningkatan pendapatan riil jokowi hebat|lapangan kerja
1053|ekonomi|ekonomi|netral|BUMN benteng ekonomi negara...   #Prabowo|bumn benteng ekonomi negara| bumn benteng ekonomi negara|lapangan kerja
1054|ekonomi|harga|netral|Jokowi Tegaskan NKRI dan Bhineka Tunggal Ika Harga Mati #PancasilaHargaMati #LestarikanPancasila https://radarkontra.com/jokowi-tegaskan-nkri-dan-bhineka-tunggal-ika-harga-mati/Â â€¦|jokowi tegas nkri bhineka tungal ika harga mati| jokowi tegaskan nkri bhineka tunggal ika harga mati|lapangan kerja
1056|ekonomi|ekonomi|netral|Masa Tenang, Prabowo Minta Didoain Ulama? - Warta Ekonomi  https://www.wartaekonomi.co.id/read223678/masa-tenang-prabowo-minta-didoain-ulama.htmlÂ â€¦|tenang prabowo didoain ulama warta ekonomi| tenang prabowo didoain ulama warta ekonomi|lapangan kerja
