id|sentimen|clean_tweet|sentimen_score_lb|sentimen_lexicon|sentimen_class_svm_raw|sentimen_class_svm|attribute
54|positif| penjelasannya cawapres komitmen terkait ekonomi umat disebutnya arus ekonomi indonesia membangun ekonomi|0.008922100742633861|netral|0|negatif|lapangan kerja
56|negatif| jokowi naikkan tax ratio drastis guncang ekonomi|0.011468039003250273|netral|1|netral|lapangan kerja
57|positif| pencapaian berhasil tercapai pertumbuhan ekonomi era pemerintahan jk meningkat|-0.02045828842152296|negatif|1|netral|lapangan kerja
62|negatif| pikirkan letjen pecatan bilang biang kerok ekonomi presiden jokowi jenderal sby jenderal soeharto bintang sampe dungu|0.007226912332475069|netral|0|negatif|lapangan kerja
69|positif| jokowi pembangunan merevitalisasi pasar rakyat dasar utama pembangunan ekonomi berbasis kerakyatan kekuatan ekonomi indonesia stabil|0.014292168816085709|netral|2|positif|lapangan kerja
73|negatif| leres salah aspek faktor ekonomi bertumbuh stabilitas politik negeri kepastian keadilan penegakan hukum pripun kabare|0.030543559308590037|positif|0|negatif|lapangan kerja
74|negatif| pendidikannya tentara ayahnya ekonom legendaris indonesia kali ngerti makro mikro makro mikro pelajaran semester fakultas ekonomi cmiiw ketauan jae belajar ekonomi kacaw|0.017045899391919816|netral|0|negatif|lapangan kerja
77|netral| jokowi bangunkan spbu setelag kabupaten puncak jaya papua harga ribu liter liter|0.014912601390462438|netral|1|netral|lapangan kerja
84|netral| kepercayaan mrk beengalaman memiliki wakil beengalaman dibidang ekonomi|0.011970564474189165|netral|1|netral|lapangan kerja
88|positif| pertumbuhan ekonomi pemerataan zaman jokowi pertumbuhan ekonomi pemerataan pembangunan|0.0018665256784450245|netral|2|positif|lapangan kerja
92|netral| pilih pemimpin pencapaiannya pencapaian ekonomi pemerintahan jokowi|0.026828128977409882|positif|1|netral|lapangan kerja
94|positif| pemerintah jokowi menyebut ekonomi indonesia tangan anakanak muda kreatif|0.03216832941348405|positif|1|netral|lapangan kerja
95|positif| keberhasilan dibidang infrastruktur jokowi berhasil memperbaiki ekonomi indonesia|0.07327114251504553|positif|2|positif|lapangan kerja
98|netral| jokowi bahas ekonomi makro mikro makanan sehari sandiaga fatal et keluarlah ispot sejenis revolusi futuristik otaknya antik|0.013032975216771988|netral|1|netral|lapangan kerja
99|negatif| prabowosandi sepakat ekonomi indonesia salah arah|-0.024830017646519164|negatif|1|netral|lapangan kerja
100|negatif| prabowosandi sepakat ekonomi indonesia salah arah via|-0.024830017646519164|negatif|1|netral|lapangan kerja
105|negatif| emang prabowo seenggaknya prepare persona agamis kaya belajar ngaji gtgt menang counter jokowi rekrut ma bikin ketebak alurnya asli dah prabowo islami aslinya biar menang|0.004245946740689912|netral|0|negatif|lapangan kerja
109|netral| indonesia maju pertumbuhan ekonomi pemerataan zaman jokowi pertumbuhan ekonomi pemerataan pembangunan|0.005461663727134396|netral|2|positif|lapangan kerja
110|positif| jokowi mendukung esport indonesia mobile legend pubg free fire prabowo memperdulikan sandang pangan harga harga turun pilihan skarang|0.009193024032702557|netral|2|positif|lapangan kerja
111|netral| april pilih jokowikma pilih pemimpin pencapaiannya pencapaian ekonomi pemerintahan jokowi|0.024560037104996168|positif|1|netral|lapangan kerja
122|positif| madura prabowo harga mati|0.017403779751769027|netral|2|positif|lapangan kerja
123|positif| prabowo harga mati titik|0.018008618461446444|netral|1|netral|lapangan kerja
125|netral| pencapaian berhasil tercapai pertumbuhan ekonomi era pemerintahan jk meningkat|-0.02045828842152296|negatif|1|netral|lapangan kerja
128|positif| pertumbuhan ekonomi pemerataan tau zaman pertumbuhan ekonomi pemerataan pembangunan|0.003029899103416388|netral|2|positif|lapangan kerja
133|negatif| ngerti n nyambung ml emng ml nyambung tema debat djawab n dbahas rakyat utama kestabilan harga pangan n ketersediaannya petani sndr negara agraris sembrang import|0.006008201252195258|netral|0|negatif|lapangan kerja
141|netral| sisi industri kreatif inovatif era industri global jokowi tergerak mengubah badan ekonomi kreatif bekraf kementerian|0.06266936455727909|positif|1|netral|lapangan kerja
142|netral| bangunkan spbu setelag kabupaten puncak jaya papua harga ribu liter liter|0.016569557100513818|netral|1|netral|lapangan kerja
148|positif| presiden jokowi raja salman sepakat tingkatkan kerja ekonomi|0.0222425124533759|positif|1|netral|lapangan kerja
151|netral| pilih jokowi pingin indonesia maju pilih prabowo ikhlas uang pajak bayar koruptor diksh pensiunan|0.03385645396818636|positif|1|netral|lapangan kerja
158|positif| jokowi bangunkan spbu setelag kabupaten puncak jaya papua harga ribu liter liter tanggal april menggandeng ulama|0.004277968867418487|netral|2|positif|lapangan kerja
168|positif| teenting prabowo sandi berkomitmen menurunkan harga listrik pendukung jae setuju pendukung prabowo sandi setuju semoga prabowo pemimpin tepati janji kampanye kayak jae|0.03613444590081359|positif|2|positif|lapangan kerja
189|netral| pertemuan jokowi menlu thailand mendorong keterlibatan asean membantu myanmar penyelesaian konflik rohingya khusus jokowi isu terkait harga karet dunia|-0.004593342955098077|netral|1|netral|lapangan kerja
191|netral| presiden jokowi gelar pertemuan raja salman bahas kerja ekonomi|0.010411364398854976|netral|1|netral|lapangan kerja
203|negatif| sah gundulmu jokowi rangka memperkuat hubungan ekonomi arab kecurangan lapor bawaslu anggota bawaslu dipilih seleksi dpr dpr partai partai pengusung oposisi|-0.000834769332777772|netral|0|negatif|lapangan kerja
207|positif| harga harga murah pilih prabowo sandi hrga listrik murah pilih prabowo sandi lowongan kerja pilih prabowo sandi hentikan impor panen pilih prabowo sandi pokonya yesss yessss|0.030803064098437437|positif|1|netral|lapangan kerja
213|negatif| digital swasembada pangan harga pangan murah dibutuhkan masyarakat dasar tau prioritas kayak periode|0.004058815085105907|netral|0|negatif|lapangan kerja
220|netral| pencapaian berhasil tercapai pertumbuhan ekonomi era pemerintahan jk meningkat coblos juara|-0.01379247167148175|negatif|1|netral|lapangan kerja
223|positif| prabowo concern benahi tata kelola negara pertahanan negara harga bangsa mata dunia sandi fokus garap kekuatan ekonomi sinergikan pemerintah power rakyatnya ulama fokus garap iman akidah akhlaq umat|0.011519270873546195|netral|2|positif|lapangan kerja
225|negatif| diserang ekonomi makro woooyyy liat pengangkut sembako tol dijalan mikir jam tinggal bayar terganti pelakunya|-0.00775764953971378|negatif|0|negatif|lapangan kerja
226|netral| gileee ratusan juta mata menonton menyaksikan pengakuan berani jujur kebijakan ekonomi salah jokowi slh orang koalosinya prabowo sandi beelukan erat pertanda mrk lg bericara didpn|0.01083590799434398|netral|2|positif|lapangan kerja
232|negatif| njop ngeyel harga ditinggiin salah|-0.02069914782608696|negatif|0|negatif|lapangan kerja
234|negatif| sandi lulusan amerika ipk khatam banget makro mikro kalah sarjana kehutanan jokowi jurusan ekonomi kehutanan|0.01308357143813014|netral|0|negatif|lapangan kerja
235|netral| prabowo memiliki jiwa sportif kesalahan kebijakan ekonomi indonesia puluhan sblm jokowi berkuasa sayang partai koalisinya suka bhk emosi kejujuran prabowo mengungkap fakta aneh|0.04470911442025425|positif|1|netral|lapangan kerja
242|netral| dd mikirin mending mikirin mendasar ekonomi ketagihan game online bikin malas sgl suruh wirid masjid nongkrong warnet bergayalah sesuai isi kantong|0.004167227653524434|netral|0|negatif|lapangan kerja
247|netral| pngetahuan tata kelola ekonomi negara kelasnya|0.010213771367113177|netral|1|netral|lapangan kerja
254|netral| perintah bangunkan spbu setelag kabupaten puncak jaya papua harga ribu liter liter|0.016080825689527862|netral|1|netral|lapangan kerja
266|positif| mengembangkan ekonomi syariah sesuai diamanatkan ma ruf amin aliansi kampung madura akma menangkan jokowi|0.024923727000961567|positif|2|positif|lapangan kerja
267|netral| ekonomi pakai kg|0.010304548135120476|netral|1|netral|lapangan kerja
274|netral| berita berita didesaku pemilik sawah cocok harga sawah dilewatin bangun jlnnya termsk sawah kakakku titik temu disambung jln tolnya sdhlah allah bicara jujur hubnya capres|0.00030839934925905977|netral|1|netral|lapangan kerja
276|netral| maaf pake subsidi pake ygkg harga tertera nomor reg wajib tempel dinding toko biar masyarakat tau mangkanya abg knp harganya brubah ubah pk jokowi subsidinya alihkan|0.006578885276356707|netral|1|netral|lapangan kerja
278|negatif| bego kampret yankayak gini presidem jokowi sby kampret otak maundi reparasi tetep goublok bbm ngikutin harga pasar naek naek turun turun bbm subsidi naek kampret ilmu cetek belagu|-0.0004081129335818487|netral|0|negatif|lapangan kerja
279|positif| berdoa hati mjd presiden ri ekonomi buruk ponsel tutup ekonomi masyarakat carut marut presiden tolong perbaiki ekonomi masyarakat wslm dihati|-0.03025544574761404|negatif|2|positif|lapangan kerja
284|netral| harga rb konsumen pemakai pribadi pedagang jatuhnya rb tabung|0.021262717055444004|positif|1|netral|lapangan kerja
287|netral| pengalaman ekonomi malang merintang mendirikan koperasi baitul mal wa tamwil bmt sejenis koperasi syariah|-0.021455372446092226|negatif|0|negatif|lapangan kerja
288|netral| charles honoris jokowi bangun indonesia ekonomi kreatif|0.042772610101503586|positif|1|netral|lapangan kerja
289|netral| presiden raja salman menggelar pertemuan bilateral istana pribadi raja alqasr alkhas minggu sore pertemuan selepas jamuan santap siang sepakat meningkatkan kerja bidang ekonomi foto berita bpmi|0.017261226625657884|netral|1|netral|lapangan kerja
290|netral| fokus unicorn dunia digital contoh ecomerce memamg harga murah memutus mata rantai distribusi sehinga distributor menjual langsung barg masarakat dpt kebagaian keutungan sbgai pengecer|0.013876107949166641|netral|1|netral|lapangan kerja
293|positif| listrik turun harga terjangkau pelayanan bpjs honorer tusuk prabowo sandi tps|0.03729145667864312|positif|2|positif|lapangan kerja
297|negatif| pakai uang pajak atw uang pribadi anak bini diajak|0.026289743567757123|positif|0|negatif|lapangan kerja
298|netral| samping toko pangkalan gas agen kmpung kuota batasin harga tertera nomor registrasi pangkalanya tbg agen sa mainkn harga penjual lg kuota trbatas|-0.0012554339254726694|netral|1|netral|lapangan kerja
300|netral| jokowi raja salman sepakati kerja bidang ekonomi|0.006354926635738827|netral|1|netral|lapangan kerja
307|netral| tnya sehat harga gas lpg e harga rb beli pangkalan agen spbu menyediakan lpg antri mlh desa makane pgn duitnya kerja keras|0.026447484801362275|positif|1|netral|lapangan kerja
321|negatif| katrok tekhnologi digital meraih pendapatan ekonomi diperhatikan prabowo orang kuno taunya elus elus ekor kuda|0.005072312047954167|netral|0|negatif|lapangan kerja
323|positif| semoga amanah ikhlas ekonomi pro rakyat peduli petani nelayan buruh pedagang masyarakat adil makmur sejahtera aman insyaallah prabowo subianto sandi aga memenangkan pilpres april amin|0.022829924061138727|positif|2|positif|lapangan kerja
325|netral| rb bl agen langsung dapet rb gas rb agen konsumen orang jualan cr untung namane peutaran roda ekonomi|0.00023301703188370102|netral|0|negatif|lapangan kerja
327|positif| permintaan tolong hapus denda telat bayar listrik air tlp pajak bpjs kebutuhan inti rakyat denda jujur wlwpun nilainya berat|0.005000738571516887|netral|2|positif|lapangan kerja
331|positif| april marilah subuh berjamaah gaungkan shalawat doa semoga teilih presiden ri semoga beliau amanah rakyat mengembalikan kedaulatan indonesia ekonomi semoga adil makmur|0.03858435761710517|positif|2|positif|lapangan kerja
332|positif| ps bilang didebat ekonomi indonesia salah salah pemimpin penggemar salahkan jokowi bosmu bilang salah jokowi mantap pilih|-0.02573863614107661|negatif|2|positif|lapangan kerja
334|positif| prabowo sandi ambil gaji teilih gajinya diserahkan fakir miskin dhuafa berjanji membersamai orang tua berjuang|-0.03437593792118862|negatif|1|netral|lapangan kerja
335|netral| jokowi raja salman sepakat tingkatkan kerja ekonomi via|0.023319173896295144|positif|1|netral|lapangan kerja
339|netral| jokowi mengimbangi serangan prabosan mikro sengaja menyeret prabosan visi makro dibidang ekonomi digital membahasnya sisi mikro sandi mengalami kesalahan fatal menyebut big data ektp|-0.008988294602193516|negatif|1|netral|lapangan kerja
343|netral| prabowo ekonomi indonesia salah arah presiden jokowi kader demokrat koalisi|-0.008217141978785605|negatif|1|netral|lapangan kerja
353|positif| ekonomi salah kebangkitan bangsa teruskan perjuagan prabowo sandi padang lawas sumattra utara rajuddin harahap prabowosandi a dukugan presiden wakil presiden amin|-0.0037423642957432994|netral|1|netral|lapangan kerja
355|netral| presiden raja salman menggelar pertemuan bilateral istana pribadi raja alqasr alkhas minggu sore pertemuan presiden raja salman sepakat meningkatkan kerja bidang ekonomi foto berita biro pers setpres|0.014495622138379068|netral|1|netral|lapangan kerja
357|netral| harga tiketnya turun|0.01635562840272985|netral|1|netral|lapangan kerja
364|negatif| bikin puisi ekonomi persen kayak|0.023947650833617468|positif|0|negatif|lapangan kerja
368|netral| meningkatkan tax ratio ekonomi terguncang ninu ninu|0.02289832746478873|positif|1|netral|lapangan kerja
383|netral| era jokowi harga bbm papua harga jawa|0.02226628746396801|positif|1|netral|lapangan kerja
385|negatif| trus bayar pajak dipikirin jokowi|-0.003714458730223621|netral|0|negatif|lapangan kerja
388|positif| jt penggunaan game online pasar konsumen transaksi puluhan developer game berdiri rubuan lapangan kerjaada pajak masuk pajak subsidi pertalite motor mio kjp kip ngerti|0.0069598181910393506|netral|2|positif|lapangan kerja
390|positif| masukan harga tolnya disubsidi ramai menikmati|0.03825461551537785|positif|0|negatif|lapangan kerja
394|positif| pasangan nomor memperjuangkan nilai islam spirit transformasi perdamaian bidang pendidikan dakwah ekonomi kesehatan|0.017847828006350666|netral|2|positif|lapangan kerja
396|netral| ciwiciwi harga skincare turun tusuk prabowo sandi|0.0031594072401868803|netral|1|netral|lapangan kerja
398|netral| prabowo melanjutkan kerja ekonomi arab saudi|0.006304465948917144|netral|1|netral|lapangan kerja
404|positif| terima kasih kekurangan menjabat insya allah disempurnakan kedepan negara fokus perbaiki ekonomi rakyat cicil bayar hutang|-0.01081941522397148|negatif|2|positif|lapangan kerja
405|negatif| mobile legend permainan game online jokowi merangkul gamers moba online dibahas kekurangan duit main moba sembako murah harga pangan murah bner sandi debat malam|0.016657262693678655|netral|0|negatif|lapangan kerja
406|negatif| bego tau perusahaan fintech beli coin diamond tau iklan milih masang aplikasi milenial jaring konsumen tau pendapatan negara pajak internet perusahaan berlomba bikin games|0.006133091187189907|netral|0|negatif|lapangan kerja
409|netral| presiden joko widodo jokowi terkendalinya hargaharga komoditas pangan inti tingkat inflasi|8.809004302362975e-05|netral|1|netral|lapangan kerja
412|netral| presiden raja salman menggelar pertemuan bilateral istana pribadi raja minggu sore april pertemuan selepas jamuan santap siang presiden jokowi raja salman sepakat meningkatkan kerja bidang ekonomi|0.017460408391305974|netral|1|netral|lapangan kerja
416|netral| prabowo ekonomi indonesia era jokowi salah arah|-0.030453859457671918|negatif|1|netral|lapangan kerja
420|netral| sederet menteri kabinet kerja presiden wakil presiden jusuf kalla bidang ekonomi meraih penghargaan internasional kurun kabinet berjalan|0.011850402417110124|netral|2|positif|lapangan kerja
425|netral| salah keberhasilan bbm harga titik wilayah target titik wilayah indonesia|0.04684333660272105|positif|1|netral|lapangan kerja
427|netral| dilantik prabowo sandi menghapus pajak prabowo sandi pelayanan kesehatan pendidikan gratis prabowo sandi menurunkan hargaharga|0.0015399502861518073|netral|1|netral|lapangan kerja
468|netral| jokowi ri masuk kekuatan ekonomi|0.01949672902762473|positif|1|netral|lapangan kerja
477|negatif| ari narang prabowo sandi horang kayah setor pajak ratusan juta emang junjungan pinternya ngambil duit haji saking kebanyakan utang|0.0010731274126042278|netral|0|negatif|lapangan kerja
486|positif| setuju harga partai demokrat memikirkan mega sisi jokowi kehidupan bangsa emosi|0.03082517033206648|positif|1|netral|lapangan kerja
488|positif| nitijen paham ekonomi makro pengennya instan langsung dirasakan individu betapa beratnya presiden indonesia mbangun mikir dihujat ganti presiden nitijen emang ngehujat|0.07097476769436993|positif|2|positif|lapangan kerja
501|netral| dewi dedi andalan pemerataan ekonomi jokowi kedepan|0.04589823889574003|positif|1|netral|lapangan kerja
510|netral| jokowi naikkan tax ratio drastis guncang ekonomi|0.011468039003250273|netral|1|netral|lapangan kerja
514|positif| jokowi ekonomi digital alhamdullilah prabowo mantap|0.020161514975931542|positif|0|negatif|lapangan kerja
518|negatif| bloon jebakan ekonomi digital mobile legend alhamdullilah prabowo terjebak|-0.019561815336463225|negatif|0|negatif|lapangan kerja
521|positif| sodaqoh ikhlas memilih gaji dipakai menyantuni anak yatim faqir miskin sodaqoh vote bernilai sodaqoh|0.0036515347677322655|netral|2|positif|lapangan kerja
524|negatif| pecatan ngerti ekonomi ngerti sawer wo|0.03359910420376666|positif|0|negatif|lapangan kerja
529|negatif| sudi pilih jokowi kapok neg pilih berharap janji janjinya sesuai omongannya realitanya bikin kacau balau ekonomi negeri keluarga sepakat pilih prabowo sandi perubahan hilangnya kedholiman ketidakadilan|-0.019162283804945737|negatif|1|netral|lapangan kerja
537|positif| titipkan amanah kepadamu tetaplah perjuangkan ekonomi kerakyatan|0.022385251357770686|positif|2|positif|lapangan kerja
542|netral| pasca dilantik presiden joko widodo jokowi membuang agenda utama reformasi ekonomi konektivitas wilayah produktivitas|0.020445874004077942|positif|1|netral|lapangan kerja
543|netral| capres nasabah usaha mikro pesantren persen wanita program kemandirian ekonomi keluarga|0.004951509423453009|netral|1|netral|lapangan kerja
545|positif| mahal kelassss masyaallah teilih prabowosandi janji ambil gaji|0.0054579803791559005|netral|2|positif|lapangan kerja
548|netral| prabowo lakukan rangka pengembangan ekonomi digital pengembangan esport mobile legend|0.005584764637951446|netral|0|negatif|lapangan kerja
551|netral| pemerintah jokowi bersemangat berjalannya pembangkit listrik memasok aliran listrik rumah tangga industri ekonomi indonesia|0.0164526546824018|netral|1|netral|lapangan kerja
562|negatif| otakmu nalar sehat omongmu ngawur emang ketimpangan ekonomi akibat ditimbulkan|0.041196806665195616|positif|0|negatif|lapangan kerja
567|positif| lanjutkan periode suka pmbngunan infrastruktur paham variabel pertumbuhan ekonomi|0.07737686525791351|positif|0|negatif|lapangan kerja
568|netral| tetep dikoalisi prabowo harga|0.018682065217391304|netral|1|netral|lapangan kerja
570|netral| cek fakta jokowi bangun ekonomi ri indonesiasentris|0.016315666413495168|netral|1|netral|lapangan kerja
572|negatif| paham ilmu ekonomi variabel pertumbuhan ekonomi mending mingkem|0.12083260668386794|positif|0|negatif|lapangan kerja
574|negatif| wowo kesalahan arah ekonomi mengakibatkan deindustrialisasi salah presidenpresiden jokowi ekonomi indonesia jokowi baikbaik ngehoaks menyalahkan presiden|-0.033826265431824015|negatif|0|negatif|lapangan kerja
576|negatif| aduhhhh ekonomi diposting tuan nilai tukar rupiah neraca perdagangan indonesia forum internasional|-0.0030523085020101545|netral|0|negatif|lapangan kerja
580|positif| semoga president teilih menurunkan harga tiket pesawat|0.03778998913874312|positif|2|positif|lapangan kerja
585|positif| jokowi periode harga mati|0.024348224196213467|positif|2|positif|lapangan kerja
608|negatif| janji pertumbuhan ekonomi meroket katamu janji stop import janji stop utang janji lambaikan tangan biar kebanyakan ngeles|-0.002267164308383841|netral|0|negatif|lapangan kerja
613|netral| prabowo janji pertumbuhan ekonomi rizal ramli|0.0007066206764395897|netral|0|negatif|lapangan kerja
617|positif| pertumbuhan ekonomi diimbangi pemerataan mencegah ketimpangan mewujudkan keadilan rakyat indonesia|0.026267443256333484|positif|2|positif|lapangan kerja
622|negatif| codot dihargai rb murah harga rb rb dibayar jt kampanyenya prabowo ogah|0.0290298310561358|positif|0|negatif|lapangan kerja
623|positif| dampak second round effect momen asian games efek pengganda perekonomian menyebabkan penciptaan lapangan kerja pertumbuhan ekonomi penambahan pendapatan masyarakat jokowi hebat|0.0023051486464947517|netral|2|positif|lapangan kerja
627|netral| teipilh prabowosandi gajinya fakir miskin|-0.1110457142857143|negatif|1|netral|lapangan kerja
628|netral| salah wacana memanfaatkan teknologi esport patut diacungi jempol wadah regulasi angin segar peutaran ekonomi pajak sektor dikawal anak muda kegiatan positif negara mewadahi misi|0.028513640531189325|positif|1|netral|lapangan kerja
629|negatif| saham dijual aset berkurang menerima gaji hmmmmm korupsi|0.029935403361753862|positif|0|negatif|lapangan kerja
632|negatif| penerimaan pajak bahasa kerennya tax ratio tax ratio sumber penerimaan pajak ditambah sumbernya tarifnya contohnya cukong konglomerat bayar pajak dipaksa bayar bilang kontradiksi ketauan paham|0.05013062718589331|positif|0|negatif|lapangan kerja
638|negatif| pokonya ekonomi meroket hidup mobile legend|0.009748037404756408|netral|0|negatif|lapangan kerja
639|negatif| lihat total program kualitas membahas respon wacana peutaran ekonomi dunia game esport menjadikan ekonomi terangkat kenal mia tegal|0.0066558707512414045|netral|0|negatif|lapangan kerja
650|netral| pertumbuhan ekonomi rezim sby jokowi coba diliat trennya sd grafiknya turun dibalikkan jokowi cek inflasi sby vs jokowi|-0.04277117534079504|negatif|1|netral|lapangan kerja
660|netral| total dampak asian games berkontribusi langsung produk domestik bruto pdb negara pertumbuhan ekonomi indonesia jokowi hebat indonesia maju|0.0033683467934275692|netral|2|positif|lapangan kerja
681|netral| orang faham ekonomi membantu|0.01668902310945389|netral|1|netral|lapangan kerja
685|negatif| nyerocos profesor sumitro joyohadikusumo ekonomi benteng orde orde karier militer prabowo beliau menantu harto semacamnya tetangga kamar kaget bilang sumitro keturunan tionghoa nonmuslim|0.005586948255259446|netral|0|negatif|lapangan kerja
687|negatif| harga kalia rela nyuri maling rame instruksikan menghalalka|0.0614742804654011|positif|0|negatif|lapangan kerja
695|positif| jokowi cepat merespon perubahan tuntutan jaman merangkul kalangan hasil kerjanya nyata sentuhan jokowi mengangkat harga bangsa dimata dunia memilih jokowi melawan khilafah preman brjubah menjual agama takuti rakyat|0.01616582878897313|netral|2|positif|lapangan kerja
700|netral| dibukuny konsep prabowo impor hutang negeri joran meningkat rasio pajak menutup kran kebocoran apbn industrialisasi meningkatkn gaji pns penegak hukum mengurangi korupsi memperkuat kpk dsb|0.026128837435331537|positif|1|netral|lapangan kerja
701|negatif| prabowo bilang presiden ngapain mbak polos banget pertmbuhan ekonomi meroket hebat|0.01788603888665705|netral|0|negatif|lapangan kerja
706|negatif| m m m hhhhhh gini prestasi sandi membangkitkan ekonomi signifikan solusi prabowo mengentaskan pendidikan orang orang bodoh pemerintahan buruk sistem diubah solusi|-0.0043869401041719365|netral|1|netral|lapangan kerja
710|positif| wajar iriana berkat istri pungam soksok beliau fokus memperbaiki ekonomi salah arah beuluh berhasil nyata|0.01028949730736742|netral|2|positif|lapangan kerja
719|negatif| memahami apapun mengelola negara disekitarnya masukan ekonomi cawapres|0.018163345168242542|netral|2|positif|lapangan kerja
724|negatif| bilang trans papua mrt karya jokowi heboh indonesia memprotes pernyataan orang bilang pembangunan ekonomi salah arah salah jokowi salah presiden diam indonesia krik krik krik sungguh sakti|-0.027881683748987498|negatif|0|negatif|lapangan kerja
729|negatif| bicara pajak menaikkan pajak serba pajak pajak bayar sokan naikin pajak sehat prabowo|0.039048751732991216|positif|1|netral|lapangan kerja
734|negatif| milih jokowi bleh tol pas lebaran lupa lwt tol bayar pembangunan tol pajak rakyat hasil ngutang bayar rakyat emang jokowi bayar mikir cma pengen memperjelas maksud klian menyerang|0.0028569732246566393|netral|0|negatif|lapangan kerja
751|negatif| debat jebakannya unicorn jebak prabowo mobile legend please lg seputar ekonomi kerakyatan hobi banget orang main jebak jebakan respect|-0.0022223086626758184|netral|0|negatif|lapangan kerja
765|positif| bahas harga pisang turun|0.023155760305806787|positif|2|positif|lapangan kerja
767|negatif| pencabutan subsidi kmana larinya pembangunan infrastruktur hasil ngutang ekonomi ktanya meroket macet dipake korupsi partai pendukung pdip salut subsidi rakyat indonesia setara ekonominya|0.014448083967927947|netral|0|negatif|lapangan kerja
770|netral| meneropong kondisi makro ekonomi indonesia era jokowi|0.06700892271076045|positif|1|netral|lapangan kerja
772|negatif| milenial paham potensi bisnis dunia digitalisasi ekonomi kreatif era industri nothing pemerintahan jokowi infrastruktur arah|0.05228483699563143|positif|0|negatif|lapangan kerja
773|negatif| ngikutin komunis sistem ekonomi komunis|-0.0149856767724994|negatif|0|negatif|lapangan kerja
775|negatif| jae pdnya ngajarin prabowosandi ekonomi makro pintar plongaplongonya jaesi jae laut digarami tuman|0.0030630565193350873|netral|0|negatif|lapangan kerja
776|netral| pernyataan prabowo demokrat marah warta ekonomi|-0.02514148459130854|negatif|1|netral|lapangan kerja
783|positif| sepakat kubu mengalihkan menyerang pribadi kepemimpinan jokowi mngkin lupa infra ekonomi meerrka nikmati hasil kerja jokowi mentrinya indonesia timur masi jokowi|0.01079269110576972|netral|2|positif|lapangan kerja
795|netral| prabowo nilai ekonomi ri salah arah presiden jokowi|-0.01828041164068048|negatif|1|netral|lapangan kerja
798|negatif| tetanggakuh janji prabowo presiden menurunkan harga pangan petani harga hasil panen murah rugi mending milih jokowi tetanggaku lulus smp mikirnya lumayan|0.01822802605625498|netral|0|negatif|lapangan kerja
811|negatif| wowo kesalahan arah ekonomi mengakibatkan deindustrialisasi salah presiden indonesia era jokowi|-0.03516866802691218|negatif|0|negatif|lapangan kerja
814|positif| ekonomi indonesia jokowi baikbaik ngehoaks menyalahkan presiden|-0.02227981861758788|negatif|2|positif|lapangan kerja
815|positif| jokowi mendorong ekonomi kreatif jangka memperbaiki ekonomi segampang penalaran|0.0422514508153706|positif|1|netral|lapangan kerja
816|positif| mendorong ekonomi kreatif digital masyarakat booming jokowi ngomong maksud pemikiran sudut pandang kubu sebelah mohon maaf kebuka|0.015355086307818644|netral|2|positif|lapangan kerja
819|positif| memilih prabowo sandi bersodaqoh gaji prabowo sandi disedekahkan fakir miskin mantapkan sebarkan|-0.028574185114402517|negatif|2|positif|lapangan kerja
823|negatif| jalan bagus kmna gampang ekonomi smakin membaik bilang infrastuktur giliran jalanan jelek komen|-0.001658694814881842|netral|0|negatif|lapangan kerja
824|netral| fadli zon prabowo ingatkan ekonomi indonesia beijak pasal uud|0.00390674612458806|netral|1|netral|lapangan kerja
827|negatif| beda sebelah prabowo sandi ambil gaji presiden fakir miskin|-0.05119206578267825|negatif|0|negatif|lapangan kerja
832|netral| kampanye akbar gbk pancasila nkri bhinneka tunggal ika uud final harga mati sehingg diganggu gugat|-0.021795925502641752|negatif|1|netral|lapangan kerja
836|negatif| tax amnesty kemarin prabowo sandiaga uno bayar pajak namanya paradise papers|-0.02120518089906336|negatif|1|netral|lapangan kerja
838|positif| malu akui kegagalan mmg janjijanji direalisasi rakyat memilih janji stop impor cabut subsidi buka lapangan kerja ekonomi persen mobil esemka hasilnya nol wajar rakyat pemimpin|0.005581112583644025|netral|2|positif|lapangan kerja
850|positif| prabowo sandi gaji sumbangkan kaum duafa fakir miskin|-0.049687715123041216|negatif|1|netral|lapangan kerja
851|netral| kaderkader partai demokrat walkout prabowo menyalahkan presidenpresiden jokowi bertanggung kesalahan kebijakan ekonomi|-0.01433172221031298|negatif|1|netral|lapangan kerja
857|negatif| maaf baoak menargetkan tumbahtumbuh pertumbuhan ekonomi janji jokowi terwujud|-0.010496288127295951|negatif|0|negatif|lapangan kerja
859|netral| syok ekonomi tax ratio kilat prabowo keliru|0.17141485275288093|positif|1|netral|lapangan kerja
864|netral| coba ulang debatnya jokowi tau pandangan prabowo pengembangan ekonomi digital esport emang dibilang prioritas engga|-0.020084041140594925|negatif|0|negatif|lapangan kerja
867|negatif| boss ngomong kuasain sori bahasa bloon bumn data pengangguran ekonomi politik pasal karet ngerti diterapin uu delik aduan uu jalan ehh bilang otoriter dongok|-0.008031854428836159|negatif|0|negatif|lapangan kerja
869|netral| tenang pemilu debat terbuka jokowi prabowo dilarang disiarkan warta ekonomi|0.0021955405956348576|netral|1|netral|lapangan kerja
873|positif| prabowo harta jiwa raga sandiaga gaji sedekahkan kali sejarah nkri|0.018218092448756846|netral|2|positif|lapangan kerja
876|positif| mencoblos prabowo sandi pahala gaji prabowo sandi disumbangkan yatim miskin tusuk pahala mengalir|-0.02168525221629982|negatif|2|positif|lapangan kerja
