id|sentimen|clean_tweet|sentimen_score_lb
404|positif| terima kasih kekurangan menjabat insya allah disempurnakan kedepan negara fokus perbaiki ekonomi rakyat cicil bayar hutang|-0.01081941522397148
405|negatif| mobile legend permainan game online jokowi merangkul gamers moba online dibahas kekurangan duit main moba sembako murah harga pangan murah bner sandi debat malam|0.016657262693678655
406|negatif| bego tau perusahaan fintech beli coin diamond tau iklan milih masang aplikasi milenial jaring konsumen tau pendapatan negara pajak internet perusahaan berlomba bikin games|0.006133091187189907
409|netral| presiden joko widodo jokowi terkendalinya hargaharga komoditas pangan inti tingkat inflasi|8.809004302362975e-05
412|netral| presiden raja salman menggelar pertemuan bilateral istana pribadi raja minggu sore april pertemuan selepas jamuan santap siang presiden jokowi raja salman sepakat meningkatkan kerja bidang ekonomi|0.017460408391305974
416|netral| prabowo ekonomi indonesia era jokowi salah arah|-0.030453859457671918
420|netral| sederet menteri kabinet kerja presiden wakil presiden jusuf kalla bidang ekonomi meraih penghargaan internasional kurun kabinet berjalan|0.011850402417110125
425|netral| salah keberhasilan bbm harga titik wilayah target titik wilayah indonesia|0.04684333660272105
427|netral| dilantik prabowo sandi menghapus pajak prabowo sandi pelayanan kesehatan pendidikan gratis prabowo sandi menurunkan hargaharga|0.001539950286151807
468|netral| jokowi ri masuk kekuatan ekonomi|0.019496729027624726
477|negatif| ari narang prabowo sandi horang kayah setor pajak ratusan juta emang junjungan pinternya ngambil duit haji saking kebanyakan utang|0.0010731274126042278
486|positif| setuju harga partai demokrat memikirkan mega sisi jokowi kehidupan bangsa emosi|0.030825170332066484
488|positif| nitijen paham ekonomi makro pengennya instan langsung dirasakan individu betapa beratnya presiden indonesia mbangun mikir dihujat ganti presiden nitijen emang ngehujat|0.07097476769436994
501|netral| dewi dedi andalan pemerataan ekonomi jokowi kedepan|0.04589823889574003
510|netral| jokowi naikkan tax ratio drastis guncang ekonomi|0.011468039003250271
514|positif| jokowi ekonomi digital alhamdullilah prabowo mantap|0.02016151497593154
518|negatif| bloon jebakan ekonomi digital mobile legend alhamdullilah prabowo terjebak|-0.019561815336463225
521|positif| sodaqoh ikhlas memilih gaji dipakai menyantuni anak yatim faqir miskin sodaqoh vote bernilai sodaqoh|0.0036515347677322668
524|negatif| pecatan ngerti ekonomi ngerti sawer wo|0.03359910420376666
529|negatif| sudi pilih jokowi kapok neg pilih berharap janji janjinya sesuai omongannya realitanya bikin kacau balau ekonomi negeri keluarga sepakat pilih prabowo sandi perubahan hilangnya kedholiman ketidakadilan|-0.019162283804945737
537|positif| titipkan amanah kepadamu tetaplah perjuangkan ekonomi kerakyatan|0.022385251357770686
542|netral| pasca dilantik presiden joko widodo jokowi membuang agenda utama reformasi ekonomi konektivitas wilayah produktivitas|0.02044587400407794
543|netral| capres nasabah usaha mikro pesantren persen wanita program kemandirian ekonomi keluarga|0.004951509423453009
545|positif| mahal kelassss masyaallah teilih prabowosandi janji ambil gaji|0.005457980379155901
548|netral| prabowo lakukan rangka pengembangan ekonomi digital pengembangan esport mobile legend|0.005584764637951446
551|netral| pemerintah jokowi bersemangat berjalannya pembangkit listrik memasok aliran listrik rumah tangga industri ekonomi indonesia|0.0164526546824018
562|negatif| otakmu nalar sehat omongmu ngawur emang ketimpangan ekonomi akibat ditimbulkan|0.04119680666519562
567|positif| lanjutkan periode suka pmbngunan infrastruktur paham variabel pertumbuhan ekonomi|0.07737686525791351
568|netral| tetep dikoalisi prabowo harga|0.018682065217391304
570|netral| cek fakta jokowi bangun ekonomi ri indonesiasentris|0.01631566641349517
572|negatif| paham ilmu ekonomi variabel pertumbuhan ekonomi mending mingkem|0.12083260668386796
574|negatif| wowo kesalahan arah ekonomi mengakibatkan deindustrialisasi salah presidenpresiden jokowi ekonomi indonesia jokowi baikbaik ngehoaks menyalahkan presiden|-0.033826265431824015
576|negatif| aduhhhh ekonomi diposting tuan nilai tukar rupiah neraca perdagangan indonesia forum internasional|-0.0030523085020101545
580|positif| semoga president teilih menurunkan harga tiket pesawat|0.03778998913874312
585|positif| jokowi periode harga mati|0.024348224196213467
608|negatif| janji pertumbuhan ekonomi meroket katamu janji stop import janji stop utang janji lambaikan tangan biar kebanyakan ngeles|-0.002267164308383841
613|netral| prabowo janji pertumbuhan ekonomi rizal ramli|0.0007066206764395899
617|positif| pertumbuhan ekonomi diimbangi pemerataan mencegah ketimpangan mewujudkan keadilan rakyat indonesia|0.026267443256333484
622|negatif| codot dihargai rb murah harga rb rb dibayar jt kampanyenya prabowo ogah|0.029029831056135796
623|positif| dampak second round effect momen asian games efek pengganda perekonomian menyebabkan penciptaan lapangan kerja pertumbuhan ekonomi penambahan pendapatan masyarakat jokowi hebat|0.0023051486464947517
627|netral| teipilh prabowosandi gajinya fakir miskin|-0.1110457142857143
628|netral| salah wacana memanfaatkan teknologi esport patut diacungi jempol wadah regulasi angin segar peutaran ekonomi pajak sektor dikawal anak muda kegiatan positif negara mewadahi misi|0.028513640531189332
629|negatif| saham dijual aset berkurang menerima gaji hmmmmm korupsi|0.029935403361753866
632|negatif| penerimaan pajak bahasa kerennya tax ratio tax ratio sumber penerimaan pajak ditambah sumbernya tarifnya contohnya cukong konglomerat bayar pajak dipaksa bayar bilang kontradiksi ketauan paham|0.05013062718589331
638|negatif| pokonya ekonomi meroket hidup mobile legend|0.009748037404756407
639|negatif| lihat total program kualitas membahas respon wacana peutaran ekonomi dunia game esport menjadikan ekonomi terangkat kenal mia tegal|0.0066558707512414045
650|netral| pertumbuhan ekonomi rezim sby jokowi coba diliat trennya sd grafiknya turun dibalikkan jokowi cek inflasi sby vs jokowi|-0.04277117534079504
660|netral| total dampak asian games berkontribusi langsung produk domestik bruto pdb negara pertumbuhan ekonomi indonesia jokowi hebat indonesia maju|0.003368346793427569
681|netral| orang faham ekonomi membantu|0.01668902310945389
685|negatif| nyerocos profesor sumitro joyohadikusumo ekonomi benteng orde orde karier militer prabowo beliau menantu harto semacamnya tetangga kamar kaget bilang sumitro keturunan tionghoa nonmuslim|0.005586948255259446
687|negatif| harga kalia rela nyuri maling rame instruksikan menghalalka|0.0614742804654011
695|positif| jokowi cepat merespon perubahan tuntutan jaman merangkul kalangan hasil kerjanya nyata sentuhan jokowi mengangkat harga bangsa dimata dunia memilih jokowi melawan khilafah preman brjubah menjual agama takuti rakyat|0.016165828788973133
700|netral| dibukuny konsep prabowo impor hutang negeri joran meningkat rasio pajak menutup kran kebocoran apbn industrialisasi meningkatkn gaji pns penegak hukum mengurangi korupsi memperkuat kpk dsb|0.026128837435331537
701|negatif| prabowo bilang presiden ngapain mbak polos banget pertmbuhan ekonomi meroket hebat|0.01788603888665705
706|negatif| m m m hhhhhh gini prestasi sandi membangkitkan ekonomi signifikan solusi prabowo mengentaskan pendidikan orang orang bodoh pemerintahan buruk sistem diubah solusi|-0.0043869401041719365
710|positif| wajar iriana berkat istri pungam soksok beliau fokus memperbaiki ekonomi salah arah beuluh berhasil nyata|0.01028949730736742
719|negatif| memahami apapun mengelola negara disekitarnya masukan ekonomi cawapres|0.01816334516824254
724|negatif| bilang trans papua mrt karya jokowi heboh indonesia memprotes pernyataan orang bilang pembangunan ekonomi salah arah salah jokowi salah presiden diam indonesia krik krik krik sungguh sakti|-0.027881683748987498
729|negatif| bicara pajak menaikkan pajak serba pajak pajak bayar sokan naikin pajak sehat prabowo|0.03904875173299122
734|negatif| milih jokowi bleh tol pas lebaran lupa lwt tol bayar pembangunan tol pajak rakyat hasil ngutang bayar rakyat emang jokowi bayar mikir cma pengen memperjelas maksud klian menyerang|0.0028569732246566393
751|negatif| debat jebakannya unicorn jebak prabowo mobile legend please lg seputar ekonomi kerakyatan hobi banget orang main jebak jebakan respect|-0.0022223086626758184
765|positif| bahas harga pisang turun|0.023155760305806787
767|negatif| pencabutan subsidi kmana larinya pembangunan infrastruktur hasil ngutang ekonomi ktanya meroket macet dipake korupsi partai pendukung pdip salut subsidi rakyat indonesia setara ekonominya|0.014448083967927947
770|netral| meneropong kondisi makro ekonomi indonesia era jokowi|0.06700892271076045
772|negatif| milenial paham potensi bisnis dunia digitalisasi ekonomi kreatif era industri nothing pemerintahan jokowi infrastruktur arah|0.05228483699563143
773|negatif| ngikutin komunis sistem ekonomi komunis|-0.014985676772499401
775|negatif| jae pdnya ngajarin prabowosandi ekonomi makro pintar plongaplongonya jaesi jae laut digarami tuman|0.0030630565193350873
776|netral| pernyataan prabowo demokrat marah warta ekonomi|-0.02514148459130854
783|positif| sepakat kubu mengalihkan menyerang pribadi kepemimpinan jokowi mngkin lupa infra ekonomi meerrka nikmati hasil kerja jokowi mentrinya indonesia timur masi jokowi|0.010792691105769721
795|netral| prabowo nilai ekonomi ri salah arah presiden jokowi|-0.018280411640680477
798|negatif| tetanggakuh janji prabowo presiden menurunkan harga pangan petani harga hasil panen murah rugi mending milih jokowi tetanggaku lulus smp mikirnya lumayan|0.01822802605625498
811|negatif| wowo kesalahan arah ekonomi mengakibatkan deindustrialisasi salah presiden indonesia era jokowi|-0.03516866802691218
814|positif| ekonomi indonesia jokowi baikbaik ngehoaks menyalahkan presiden|-0.02227981861758788
815|positif| jokowi mendorong ekonomi kreatif jangka memperbaiki ekonomi segampang penalaran|0.0422514508153706
816|positif| mendorong ekonomi kreatif digital masyarakat booming jokowi ngomong maksud pemikiran sudut pandang kubu sebelah mohon maaf kebuka|0.015355086307818644
819|positif| memilih prabowo sandi bersodaqoh gaji prabowo sandi disedekahkan fakir miskin mantapkan sebarkan|-0.028574185114402517
823|negatif| jalan bagus kmna gampang ekonomi smakin membaik bilang infrastuktur giliran jalanan jelek komen|-0.001658694814881842
824|netral| fadli zon prabowo ingatkan ekonomi indonesia beijak pasal uud|0.0039067461245880595
827|negatif| beda sebelah prabowo sandi ambil gaji presiden fakir miskin|-0.05119206578267825
832|netral| kampanye akbar gbk pancasila nkri bhinneka tunggal ika uud final harga mati sehingg diganggu gugat|-0.021795925502641752
836|negatif| tax amnesty kemarin prabowo sandiaga uno bayar pajak namanya paradise papers|-0.02120518089906336
838|positif| malu akui kegagalan mmg janjijanji direalisasi rakyat memilih janji stop impor cabut subsidi buka lapangan kerja ekonomi persen mobil esemka hasilnya nol wajar rakyat pemimpin|0.005581112583644025
850|positif| prabowo sandi gaji sumbangkan kaum duafa fakir miskin|-0.04968771512304122
851|netral| kaderkader partai demokrat walkout prabowo menyalahkan presidenpresiden jokowi bertanggung kesalahan kebijakan ekonomi|-0.01433172221031298
857|negatif| maaf baoak menargetkan tumbahtumbuh pertumbuhan ekonomi janji jokowi terwujud|-0.010496288127295951
859|netral| syok ekonomi tax ratio kilat prabowo keliru|0.17141485275288093
864|netral| coba ulang debatnya jokowi tau pandangan prabowo pengembangan ekonomi digital esport emang dibilang prioritas engga|-0.020084041140594925
867|negatif| boss ngomong kuasain sori bahasa bloon bumn data pengangguran ekonomi politik pasal karet ngerti diterapin uu delik aduan uu jalan ehh bilang otoriter dongok|-0.008031854428836159
869|netral| tenang pemilu debat terbuka jokowi prabowo dilarang disiarkan warta ekonomi|0.0021955405956348576
873|positif| prabowo harta jiwa raga sandiaga gaji sedekahkan kali sejarah nkri|0.018218092448756846
876|positif| mencoblos prabowo sandi pahala gaji prabowo sandi disumbangkan yatim miskin tusuk pahala mengalir|-0.02168525221629982
878|negatif| buka mata beli saham indosat rugi trilliuanan jmn jokowi infrastruktur bbm harga indonesia banggain wowo cerai pecat gaji karyawan sndri dbyr menghina rakyat ujungnya sumbangan raja hoax|-0.015760988380107834
879|positif| bangga membangkitkan usaha ekonomi kerakyatan dialog wirausaha ketum penggerak pepes okoce lokasi muding denpasar titik fjakarta|-0.0014151572735953122
880|negatif| horang kaya mah bebas butuh gaji butuh lahan jabatan gantinya|0.005785802392493652
881|positif| jokowi memerintah harga stabil terjangkau janji prabowosandi taruhan kku janji kenyataan|0.015300673480212346
882|netral| jokowi pancasila harga mati|0.023205039669025363
884|positif| senjata dipakai menskak mat apalg urusan pajak jokowi berusaha tetep didlm jalur gemes lihatnya|0.006199200753776235
888|netral| pancasila nkri harga mati ganggu gugat|-0.03370782740592324
889|negatif| ekonomi digital prabowo mengerti|0.023629542585702896
890|netral| pengamat pertumbuhan jokowi laksanakan pemerataan keadilan ekonomi|0.05252357106307687
896|negatif| ekonomi kehidupan buruh menunggu realisasi janji tgl februari dihadapan perwakilan istana berharap|0.02187355764593602
898|negatif| bajingan tengik disembah lengser jokowi dableg fokus ekonomi pertahanan indonesia mobile legend|-0.08954477343539564
911|negatif| jam tangan harga rb ganti talinya rb gimana jokowi|0.0007659849136310503
928|netral| jokowi diprediksi indonesia negara ekonomi terkuat nomor didunia diprediksi indonesia negara penebar berita hoax nomor didunia|-0.004708739700325959
940|netral| capres jokowi tegaskan pancasila harga mati|0.029307639186030604
942|positif| sandi prabowo pembisnis gaji presiden ambil bisnis fanatik memfitnah orang percaya search google harta prabowo sandi|0.004562503897904092
945|positif| prabowo sandi mengambil gajinya sumbangkan yatim duafa niat kesejahteraan rakyat semoga allah mudahkan langkah presiden wakil presiden ri berkahi allah aamiin|0.008594463467386102
954|negatif| cagar alam kamojang turunkan statusnya ekonomi presiden membiarkan mempertahankan hmmm|-0.008560299656499511
963|netral| tenang sandiaga tanah suci prabowo lakukan warta ekonomi|0.024123671876081342
969|netral| debat final pilpres analis politik ekonomi jokowi kritik kebijakannya|-0.01972029244533522
976|negatif| mengeluh sandiaga sampe skrg dapet cashback ovo tokped jarang gratis ongkir tlg jokowi bukti ekonomi sulit nama bobby domisili gresik malang|-0.019657557131929633
982|negatif| mengatasi cad membangun industri nasional murni milik entrepreneur indonesia membangun kedaulatan pangan energi ekonomi|0.023694396323681782
986|netral| syamsuddin jokowi pencapaian ekonomi diukur contoh sandiaga nurjanah|0.02049693808155794
993|negatif| nanya seriusan liat debat semalam presiden jokowi ngerti ekonomi presiden|0.011448484948479198
1000|positif| ekonomi makro tamparan keras pelaku usaha|-0.012715945800558903
1001|netral| jokowi temui raja salman warta ekonomi|0.013889770363217918
1003|positif| berani mengganti bidang ekonomi hukum srek cawapres mengurangi kecepatan pemerintah tetep optimis|0.03394520453112653
1004|netral| jokowi membantah pembangunan infrastruktur terencana matang menurutnya pembangunan infastruktur tahap pembangunan ekonomi makro|0.002343696584717922
1006|netral| pengeloalan ekonomi makro agregat produksi sektor primer pertanian pertambangan perkebunan pengelolaan ekonomi makro semudah membalikkan tangan jokowi hotel sultan jakarta minggu|0.004046608573630002
1007|netral| jokowi ekonomi diperhatikan pengelolaan ekonomi mikro ekonomi makro|0.035541535970141216
1011|netral| calon presiden capres nomor urut joko widodo pendapat calon presiden nomor urut prabowo pengelolaan ekonomi indonesia salah arah|-0.004054119021880938
1012|negatif| goblok game dimain anak pengaruhnya ekonomi langsung anak skrg suka main game menghilangkan niat kreatifitas aktifiktas ujungnya sdm periode kedepan jokowi fokus sdm|-0.03242929069215598
1023|netral| jokowi mantabkan ekonomi prabowo salahkan|-0.0459037558685446
1027|negatif| ekonomi bgmn masyarakat tumbuh aplgi merata presiden hutang meningkat rakyat indonesia membayarnya merata rakyat kartu pra kerja tka china kerjaan please muak|-0.0004810280192754428
1032|positif| sabang merauke bhineka tunggal ika beragam indonesia nkri dijaga idiologi pancasila dirubah harga mati|6.775178130918092e-05
1033|negatif| pilih jokowi dibegoin liat harga iya harga gaji gaji kerja ngabisin kopi pantry kantor heran|-0.01786946974141636
1035|netral| mahar sederhana jokowi iriana menikah desember solo mahar pernikahan jokowi iriana sederhana mahar alat salat alquran cincin kawin harga cincin kawin ribu|0.006547433423882333
1042|positif| trimakasih trimakasih trimakasih prjuangan pelan alhmdllh masy ujung ind merasakan manfaat infrastruktur senang pajak bayar negara dipakai|0.024267476228291382
1049|positif| dampak ekonomi langsung asian games meliputi tahap konstruksi operasional penyelenggaraan kedatangan pengunjung berkontribusi pertumbuhan pdb nilai ekonomi peningkatan output sektor penyerapan tenaga kerja peningkatan pendapatan riil jokowi hebat|0.008255816690495183
1053|netral| bumn benteng ekonomi negara|-0.0009700442056692965
1054|netral| jokowi tegaskan nkri bhineka tunggal ika harga mati|0.01824801404268387
1056|netral| tenang prabowo didoain ulama warta ekonomi|0.02037297634778493
1057|positif| aamiin allah berilah kesempatan memimpin indonesia berilah kesempatan membantu memperbaiki ekonomi indonesia aamiin|0.017285133981576176
1059|negatif| sekarng timpang tidur kali rakyat teecah bela priode jaman sby rakyat adem adem ekonomi berjalan|0.002880771885020689
1060|positif| jujur akupun tau bedanya ekonomi makro ekonomi mikro sekua orang memperdebatkan salahnya sandiaga uno sanggah jokowi diem mudeng|-0.014344496667781863
1063|negatif| bocor sandi oce bankrut keluhan orang dijadikan referensi ekonomi juta orang akal sehatnya hilang|-0.04352554630721744
1064|positif| debat jokowi menasehati paslon pengelolaan ekonomi makro membuktikan jokowi menguasai ekonomi|0.019883615195591873
1067|positif| merdeka harga bbm papua bikin jokowi melawan mafia jokowi nyinyir pade|-0.01118226481886307
1068|negatif| antek asing pki ekonomi amburadul harga raja hutang plongaplongo sekolam berisik prabowo bilang salah jokowi klean prabowo prabowo|-0.015541657615204017
1074|negatif| ekonomi salah arah disalahkn wowo presiden presiden seblm jokowi pribadi buktinya wowo menyalahkn sby|-0.00386050340317408
1075|netral| maksimal rakyat membayar pajak harga rendah coba pikir kali|0.008678937302789565
1076|negatif| ucapan pernyataan bowo kesalahan orientasi ekonomi negeri presiden jokowi sungguh luka tersendiri demokrat|-0.00819583581540442
1082|positif| nyo buka youtube dngerin lg ditanyain jokowi pembahasan e sport pokok utamanya adl ekonomi digital mobile legend salah contoh|-0.021317457766184968
1086|positif| jokowi harga mati seprti nkri|0.017403779751769023
1092|negatif| coba cek ktp tulisan ekonomi kaya miskin trus pekerjaan pengangguran alamat rumah asli kontrakan butuh kartu e ktp disempurnakan gampang ditipu polos bego|-0.027515575780249307
1097|negatif| ngomong mudahnya janji ekonomi tumbuh diatas omongane sehat jok|0.02613500978562429
1098|negatif| seandainya prabowo presiden amit amit janjijanjinya terwujud ekonomi makan merosot nyalahin pemerintah jo sby|0.003097300638424188
1100|netral| jokowi pertumbuhan ekonomi disyukuri kufur nikmat|0.011912956611036392
1101|positif| sah suara april jokowiamin harga mati nkri maju|0.011394523721021673
1102|positif| capres bilang didebat ekonomi indonesia salah salah pemimpin penggemar salahkan jokowi bosmu bilang salah jokowi|-0.0385417347707921
1106|negatif| harga tiket pesawat menggila tolonglah rakyatmu|0.022741894277220363
1109|positif| rakyat jelata rakyat kalangan bwh harga sembako kuasai pemerintah kuasai mafioso menguasai harga mhn trm ksh|0.015652430536679158
1122|positif| basicnya pengusaha mencakup perusahaan uno paham ekonomi makro pengelolaan negara kasih contoh kesusahan ngakak dengernya|0.028444952980655067
1126|positif| pancasila harga mati bravo presiden|0.021080250340004318
1128|negatif| basicnya pengusaha menangani ekonomi makro jabawan uno sampe jokowi kesal|0.0048655569782330346
1129|netral| ekonomi indonesia merosot prabowo|-0.01139655659710773
1131|netral| ekonomi indonesia amburadul prabowo|0.006161971830985915
1143|netral| post pengamat tanggapi positif pertumbuhan ekonomi era jokowi capai target|0.031949479023819394
1144|negatif| prabowo lupa ekonomi indonesia hancur suharto menjajah indonesia dilengser rakyat prabowo menantu suharto|-0.00432647657380614
1148|negatif| dengar perdebatan presiden ri malam menyebut mobile legend game upgrade level tau tujuan debat bahas bangsa ekonomi terkait uang nilai ekonomis negara pembuat aplikasi game|0.017693905956954095
1151|netral| jk berusaha keras berjuang keras rangka mengembalikan watak asli pembangunan negara indonesia bertumpu prtmbuhan ekonomi sjtp bertumpu pemerataan prtmbuhan ekonomi jokowi memaparkan visimisi debat|-0.009641647863581623
1163|positif| prabowo sandi kaya gaji tunjangan setahun apanya dibandingkan penghasilan usaha teko dituang ngeluarin isi dalamnya pikiran negatif negatif gini|-0.032290520789859826
1165|netral| skak mat prabowo sandi amburadul ekonomi macro micro memangnya nkri dihuni segelintir orang|0.0018148381250201197
1169|netral| ekonom csis fajar hirawan faktor eksternal menyebabkan pertumbuhan ekonomi jangka sulit dicapai|0.01712659492504623
1178|netral| jokowi vs sandi debat ekonomi makro mikro pahami|-0.015146024348366535
1181|netral| prabowo ekonomi ri salah arah salah presidenpresiden jokowi via|-0.047403367364905656
1184|netral| debat terbuka sandi dinilai kuasai ekonomi jokowi paksa bicara digital|0.016136373373713698
1185|positif| sejujurnya setuju gimana debat kemarin debat capres tonton menurutku jokowi ngomongnya e e ngerti teori ekonomi mikro makro penanganannya dsb bangga|0.012814191080737032
1186|netral| detikdetik prabowo celingak celinguk paham ekonomi makro mikro simak|0.07632622476857379
1187|netral| wowo debat orientasi ekonomi indonesia jalur akibat ulah presiden|-0.013709517609239294
1195|negatif| ps bolakbalik menyinggung deindustrialisasi anehnya menyalahkan salah arahnya pembangunan ekonomi indonesia terlepas andil presiden jokowi|-0.02338695540408432
1201|negatif| paslon bahas ekonomi makro global paslon anak bayi ngerti lihat belajar memahami pernyataan mantap pilih|0.0165125229960933
1203|positif| mantap pilih paslon bahas ekonomi makro global paslon anak bayi ngerti lihat belajar memahami pernyataan|0.016512522996093303
1206|netral| kabar menarik sepekan jokowi kena hoaks permainan harga tiket pesawat kabar|0.013522280993066715
1209|negatif| obrolan ngalor ngidul blas urusannya mobile legends ekonomi nasional mengada kejauhan banget bicara industri kreatif kreasi nilai ekonominya diekspor dijual jokowi semalem|0.06327770366054479
1210|negatif| heran prabowo bilang tingkatkan penerimaan pajak sandi bilang menghapus pajak pengusaha bertolak kebijakan coba dengar ulang debat pajak|-0.018713003686267098
1213|positif| yup gini diskusinya enak tambahan ukuran ttp kualitasnya tingkat prioritasnya target pemerataan pembangunan pulau jawa mgkn mjd prior pemerintah menumbuhkan bibit pertumbuhan ekonomi|0.003551588859270761
1222|negatif| logika beikir andre jeblok caleg dki lantas lapangan mikirnya selangkah perekonomian dunia serba sulit ngotot harga pupuk murah membunuh pabrikan disubsidi mikir keuangan negara|-0.0045910234570177375
1232|netral| cek harga jokowi perbaiki pasar|0.033419794706503345
1235|positif| pemerataan pembangunan jokowi bukti jokowi kemajuan kawasan ekonomu kusus industri pariwisata barang kerajinan memperjuangkan ekonomi indonesia|0.019366079424610667
1236|negatif| segmen debat ekonomi syariah kemarin berbobot jokowi bikin halal park gbk uno menyinggung indonesia salah pengimpor produk halal terbesar hello produk halal dasarnya produk diharamkan|-0.020713893753868364
1246|positif| pertumbuhan ekonomi diimbangi pemerataan jokowi|0.0008479448117275079
1259|negatif| teori mabok prabowo sandi pangan murah petani makmur murah harga beli petani murah petani makmur makmur gerombolan ngibul|0.028372277989802155
1272|netral| menayalahkan bowo menyebut kondisi ekonomi indonesia salah arah kesalahan presidenpresiden jokowi|-0.030941459491017734
1274|netral| prabowo naikkan tax ratio jokowi shock ekonomi|0.01911339833875045
1290|netral| indonesia negara ekonomi terkuat keempat dunia langkah menghadapi rintangan jokowi gelora karno gbk jakarta sabtu|-0.01892984493373654
1292|negatif| pertumbuhan ekonomi angka menyaingi sby prabowo impor ekspor|0.020864983535435363
1295|netral| mengembangkan ekonomi desadesa menciptakan program dewidewi desa wisata dedidedi desa digital|0.009094818387861126
1301|negatif| ekonomi tumbuh pemerataan eeeee ketimpangan piye boss|0.004533791898678895
1311|netral| paslon beradu gagasan menjamin partisipasi peremuan kegiatan ekonomi masingmasing mengangkat ide dewidedi langkah pas|0.008713296736710119
1313|negatif| ngomongin esports sadar harga build pc mahalnya ampun turunin dollar coba biar anak indo gampang pc bagus|0.06288176131572597
1315|netral| tim prabowo sandi tlg turunkan harga listrik gas lpg bbm air pdam pajak motor pupuk bibit unggul bangun perbaiki jalan jalan daerah daerah rusak indonesia|-0.021292945455314377
1318|negatif| janji kampanye jokowi fatal kartu sembako murah pernyataan jokowi bilang duludulu harga sembako murah buktinya impor klaim tingkat konsumsi masyarakat terganggu like f bikin kartu|0.007487907800881435
1319|negatif| kecwa sbgai milenial prabowo lemah bicara digital esport pasar ekonomi berfikir konservatif dunia looo|-0.005973171769066667
1321|positif| smart bantu mengoreksi memperbaiki berjalan mengolok olok infrastruktur memadai kedepan industrialisasi tercipta smp indo ekonomi indonesia maju pesat berdampak indonesia|0.011405651508159125
1322|positif| patahana oposisi data suka salah nyebut data rakyat simpati suka presiden bahas esport ekonomi makro berdampak mikro prabowo sandi hadir memperbaiki|-0.013250478443490473
1323|negatif| pantes kampret orang goblok coba belajar pakar pakar ekonomi kasih pemaparan biar tau gimana berbisnis|-0.0125910890830138
1325|positif| akui janjijanji prabowo spesifik janji harga sembako murah mekanismenya gimana dikasih tau masyarakat masyarakat oportunis mikirnya kagak nyentuh kehidupan langsung|0.007904685308382457
1326|positif| kemenangan indonesia kemenangan prabowo sandy indonesia makmur kedaulatan ekonomi pangan tps kedaulatan negara tps|0.035825475808371636
1329|positif| isu murahan salah contoh minimnya kreativitas kubu hoax fitnah pecahbelah mudah mentah sayangnya harga partai sosmed berkomitmen clean n clear|-0.07904030624792882
1330|negatif| how repair that shit dude prabowo menurunkan harga sembako program liat program jokowi menurunkan harga sembako kartu sembako murah program konkret|0.0076618221986567685
1331|negatif| mengeluh abdillah presiden jokowi pacar tua penampilannya kebijakan jokowi beihak pacaran mudah ngoceh sandi mengatasi penuaan pacar harga kosmetik mahal|0.048027618467703266
1337|positif| saudara saudara sebangsa setanah air bangga indonesia negeri indah permai kaya ragam budaya adat istiadat dikagumi dunia harta ternilai harganya dinilai segunung emas|0.039394177711501194
1343|netral| dukung prabowo dahlan iskan jokowi gagal penuhi janjinya bidang ekonomi cc|-0.005296650237202993
1346|netral| prabowo ekonomi ri salah arah salah presidenpresiden jokowi|-0.047403367364905656
1348|positif| debat jokowi menguasai jalannya debat dimana beliau tegaskan lawanya ekonomi makro mikro|0.017531340016692203
1351|negatif| presiden menganggap mainan bocah solusi ekonomi nasional habis jokowi|0.014107371769554998
1355|negatif| ngajarin ekonomi mikro makro raja bisnis lupa prabowo sandi pengusaha top|0.006348468356136835
1361|positif| esport lg buming hobi dipertandingkan dibanyak negara asian games asean games millenial banget bicara pemerataan kesejahteraan calon elite gaji karyawannya terkatung jokowi mempraktekkan|0.034842789924051584
1363|positif| garis jokowi ekonomi digital dalamnya bisnis games pembuat game pemain game lbh simplenya buka playstore ekonomi digital jokowi mnyebut salah satunya|-0.002769403292119748
1365|negatif| santun pertumbuhan ekonomi|0.09056765311758506
1372|positif| yaelaah jokowi nurunin harga butuh perhitungan cermat matang asalan|0.026404711315237923
1374|netral| debat malam capres nomor urut perekonomian indonesia salah arah ditandai mengalirnya kekayaan negeri temukan kesesuaian pernyataannya|0.0008663420743830752
1376|negatif| namanya wowo menuding sby dibalik kesalahan ekonomi indonesia teguh dengerlah wowo|-0.09363334444862645
1377|negatif| rakyat butuh fundamental ekonomi pangan sandang papan digital model mobile legend timeout pencitraan|0.029712406326146246
1378|netral| esports jokowi prabowo sandiaga idn times jokowi ekonomi digital esport prabowo|0.007545271629778671
1385|negatif| sayang jokowi membahas ekonomi digital kegunaan multifungi ektp|0.03862609729933412
1388|negatif| prabowo harga petani harga konsumen murah menutupi kerugian negara uang darimana masak iya prinsip perdagangan beli mahal jual murah hoaks gaada namanya pedagang beli mahal jual murah hehe|0.012464041315957963
1391|positif| bukti keikhlasan mengabdi rakyat bangsa n negara rela mewakafkan jiwa raga harta pikiran pamrih jgnkan rela menerima gaji sbg presiden n wapres masyaaallah pemimpin ditunggu slm insyaaallah berkah aamiin|0.018725859224565645
1395|negatif| jokowi pinter ngeles gagal bangun perekonomian pake alasan ekonomi makro pertumbuhan perekonomian terendah stuck pake alasan ekonomi makro emang jaman presiden ekonomi makro|-0.0015967741749297782
